
============================================================
Simulated Annealing Optimization
============================================================
Initial HPWL: 426853.12 um
Initial Temperature: 42685312.00
Cooling Rate (alpha): 0.995
Moves per Temperature: 5500
Final Temperature: 0.00015
Initial Window Size: 501.80 um
Window Cooling Rate (beta): 0.98
Move Probabilities: Refine=70.0%, Explore=30.0%
============================================================

T=42685312.00 | W=501.8um | Current HPWL=1143655.92 um | Best HPWL=426853.12 um | Accept Rate=100.0% | Improvements: 654/5500 (11.9%) | Refine: 3868/3868 (100.0%) | Explore: 1632/1632 (100.0%)
T=310.99 | W=100.4um | Current HPWL=1344016.07 um | Best HPWL=426853.12 um | Accept Rate=83.9% | Improvements: 875/5500 (15.9%) | Refine: 8915942/9092202 (98.1%) | Explore: 3868917/3893298 (99.4%)
T=281.33 | W=100.4um | Current HPWL=1309429.80 um | Best HPWL=426853.12 um | Accept Rate=83.9% | Improvements: 934/5500 (17.0%) | Refine: 8978415/9169319 (97.9%) | Explore: 3899397/3926181 (99.3%)
T=254.49 | W=100.4um | Current HPWL=1263429.53 um | Best HPWL=426853.12 um | Accept Rate=82.9% | Improvements: 853/5500 (15.5%) | Refine: 9039886/9246387 (97.8%) | Explore: 3929675/3959113 (99.3%)
T=230.22 | W=100.4um | Current HPWL=1217693.72 um | Best HPWL=426853.12 um | Accept Rate=83.0% | Improvements: 793/5500 (14.4%) | Refine: 9100642/9323195 (97.6%) | Explore: 3959981/3992305 (99.2%)
T=208.26 | W=100.4um | Current HPWL=1159399.02 um | Best HPWL=426853.12 um | Accept Rate=81.2% | Improvements: 751/5500 (13.7%) | Refine: 9161078/9400331 (97.5%) | Explore: 3989620/4025169 (99.1%)
T=188.39 | W=100.4um | Current HPWL=1093207.40 um | Best HPWL=426853.12 um | Accept Rate=79.6% | Improvements: 714/5500 (13.0%) | Refine: 9221268/9477690 (97.3%) | Explore: 4018797/4057810 (99.0%)
T=170.42 | W=100.4um | Current HPWL=1030812.97 um | Best HPWL=426853.12 um | Accept Rate=80.3% | Improvements: 764/5500 (13.9%) | Refine: 9280388/9554573 (97.1%) | Explore: 4047953/4090927 (98.9%)
T=154.16 | W=100.4um | Current HPWL=993527.41 um | Best HPWL=426853.12 um | Accept Rate=79.2% | Improvements: 718/5500 (13.1%) | Refine: 9339194/9631537 (97.0%) | Explore: 4076740/4123963 (98.9%)
T=139.46 | W=100.4um | Current HPWL=932577.74 um | Best HPWL=426853.12 um | Accept Rate=78.5% | Improvements: 726/5500 (13.2%) | Refine: 9397561/9708550 (96.8%) | Explore: 4105106/4156950 (98.8%)
T=126.15 | W=100.4um | Current HPWL=857852.47 um | Best HPWL=426853.12 um | Accept Rate=76.4% | Improvements: 669/5500 (12.2%) | Refine: 9454959/9785508 (96.6%) | Explore: 4133035/4189992 (98.6%)
T=114.12 | W=100.4um | Current HPWL=808245.61 um | Best HPWL=426853.12 um | Accept Rate=76.0% | Improvements: 639/5500 (11.6%) | Refine: 9512423/9862683 (96.4%) | Explore: 4160443/4222817 (98.5%)
T=103.23 | W=100.4um | Current HPWL=763521.58 um | Best HPWL=426853.12 um | Accept Rate=76.2% | Improvements: 659/5500 (12.0%) | Refine: 9569513/9939786 (96.3%) | Explore: 4187410/4255714 (98.4%)
T=93.39 | W=100.4um | Current HPWL=716091.42 um | Best HPWL=426853.12 um | Accept Rate=75.9% | Improvements: 617/5500 (11.2%) | Refine: 9626664/10016918 (96.1%) | Explore: 4213853/4288582 (98.3%)
T=84.48 | W=100.4um | Current HPWL=668060.35 um | Best HPWL=426853.12 um | Accept Rate=75.2% | Improvements: 624/5500 (11.3%) | Refine: 9683173/10093623 (95.9%) | Explore: 4240058/4321877 (98.1%)
T=76.42 | W=100.4um | Current HPWL=616869.59 um | Best HPWL=426853.12 um | Accept Rate=74.0% | Improvements: 578/5500 (10.5%) | Refine: 9739567/10170880 (95.8%) | Explore: 4265205/4354620 (97.9%)
T=69.13 | W=100.4um | Current HPWL=568375.36 um | Best HPWL=426853.12 um | Accept Rate=73.0% | Improvements: 566/5500 (10.3%) | Refine: 9795781/10247933 (95.6%) | Explore: 4289953/4387567 (97.8%)
T=62.54 | W=100.4um | Current HPWL=528191.97 um | Best HPWL=426853.12 um | Accept Rate=72.9% | Improvements: 526/5500 (9.6%) | Refine: 9851931/10325119 (95.4%) | Explore: 4313860/4420381 (97.6%)
T=56.57 | W=100.4um | Current HPWL=494331.18 um | Best HPWL=426853.12 um | Accept Rate=71.9% | Improvements: 502/5500 (9.1%) | Refine: 9907839/10402100 (95.2%) | Explore: 4336912/4453400 (97.4%)
T=51.18 | W=100.4um | Current HPWL=446802.44 um | Best HPWL=426853.12 um | Accept Rate=70.5% | Improvements: 488/5500 (8.9%) | Refine: 9963497/10478912 (95.1%) | Explore: 4359557/4486588 (97.2%)
  → Found improvement! New best HPWL: 415121.13 um (improvement: -78.20 um)
  → Found improvement! New best HPWL: 415111.93 um (improvement: -9.20 um)
  → Found improvement! New best HPWL: 415104.17 um (improvement: -28.44 um)
  → Found improvement! New best HPWL: 415074.45 um (improvement: -52.94 um)
  → Found improvement! New best HPWL: 415035.97 um (improvement: -38.48 um)
  → Found improvement! New best HPWL: 415016.79 um (improvement: -19.18 um)
  → Found improvement! New best HPWL: 414956.95 um (improvement: -59.84 um)
  → Found improvement! New best HPWL: 414916.39 um (improvement: -46.00 um)
  → Found improvement! New best HPWL: 414841.51 um (improvement: -74.88 um)
  → Found improvement! New best HPWL: 414801.39 um (improvement: -42.32 um)
  → Found improvement! New best HPWL: 414791.71 um (improvement: -45.48 um)
  → Found improvement! New best HPWL: 414773.61 um (improvement: -34.50 um)
  → Found improvement! New best HPWL: 414748.19 um (improvement: -25.42 um)
  → Found improvement! New best HPWL: 414740.89 um (improvement: -120.30 um)
  → Found improvement! New best HPWL: 414651.35 um (improvement: -89.54 um)
  → Found improvement! New best HPWL: 414604.91 um (improvement: -46.44 um)
  → Found improvement! New best HPWL: 414517.19 um (improvement: -162.76 um)
  → Found improvement! New best HPWL: 414515.11 um (improvement: -2.08 um)
  → Found improvement! New best HPWL: 414513.27 um (improvement: -1.84 um)
  → Found improvement! New best HPWL: 414428.35 um (improvement: -84.92 um)
  → Found improvement! New best HPWL: 414417.87 um (improvement: -10.48 um)
  → Found improvement! New best HPWL: 414407.75 um (improvement: -73.28 um)
  → Found improvement! New best HPWL: 414384.53 um (improvement: -23.22 um)
  → Found improvement! New best HPWL: 414306.09 um (improvement: -78.44 um)
  → Found improvement! New best HPWL: 414304.69 um (improvement: -46.84 um)
  → Found improvement! New best HPWL: 414297.43 um (improvement: -91.12 um)
  → Found improvement! New best HPWL: 414270.73 um (improvement: -48.12 um)
  → Found improvement! New best HPWL: 414222.63 um (improvement: -51.64 um)
  → Found improvement! New best HPWL: 414199.43 um (improvement: -23.20 um)
  → Found improvement! New best HPWL: 414166.71 um (improvement: -32.72 um)
  → Found improvement! New best HPWL: 414139.61 um (improvement: -82.32 um)
  → Found improvement! New best HPWL: 414101.49 um (improvement: -38.12 um)
  → Found improvement! New best HPWL: 414039.59 um (improvement: -61.90 um)
T=46.29 | W=100.4um | Current HPWL=414702.87 um | Best HPWL=414039.59 um | Accept Rate=69.9% | Improvements: 467/5500 (8.5%) | Refine: 10019014/10555717 (94.9%) | Explore: 4381057/4519783 (96.9%)
  → Found improvement! New best HPWL: 387726.59 um (improvement: -18.58 um)
  → Found improvement! New best HPWL: 387719.41 um (improvement: -53.22 um)
  → Found improvement! New best HPWL: 387709.17 um (improvement: -10.24 um)
  → Found improvement! New best HPWL: 387699.97 um (improvement: -9.20 um)
  → Found improvement! New best HPWL: 387645.63 um (improvement: -54.34 um)
  → Found improvement! New best HPWL: 387626.95 um (improvement: -37.02 um)
  → Found improvement! New best HPWL: 387609.15 um (improvement: -17.80 um)
  → Found improvement! New best HPWL: 387609.15 um (improvement: 0.00 um)
  → Found improvement! New best HPWL: 387599.59 um (improvement: -17.78 um)
  → Found improvement! New best HPWL: 387590.99 um (improvement: -8.60 um)
  → Found improvement! New best HPWL: 387582.79 um (improvement: -8.20 um)
  → Found improvement! New best HPWL: 387522.99 um (improvement: -59.80 um)
  → Found improvement! New best HPWL: 387520.41 um (improvement: -2.58 um)
  → Found improvement! New best HPWL: 387488.85 um (improvement: -32.20 um)
  → Found improvement! New best HPWL: 387472.89 um (improvement: -43.52 um)
  → Found improvement! New best HPWL: 387454.89 um (improvement: -18.00 um)
  → Found improvement! New best HPWL: 387424.25 um (improvement: -60.62 um)
  → Found improvement! New best HPWL: 387290.95 um (improvement: -141.44 um)
  → Found improvement! New best HPWL: 387244.33 um (improvement: -70.10 um)
  → Found improvement! New best HPWL: 387211.69 um (improvement: -32.64 um)
  → Found improvement! New best HPWL: 387207.67 um (improvement: -4.02 um)
  → Found improvement! New best HPWL: 387196.25 um (improvement: -11.42 um)
  → Found improvement! New best HPWL: 387190.38 um (improvement: -59.28 um)
  → Found improvement! New best HPWL: 387143.06 um (improvement: -90.76 um)
  → Found improvement! New best HPWL: 387115.26 um (improvement: -27.80 um)
  → Found improvement! New best HPWL: 387094.56 um (improvement: -20.70 um)
  → Found improvement! New best HPWL: 387093.10 um (improvement: -1.46 um)
  → Found improvement! New best HPWL: 387091.52 um (improvement: -11.94 um)
  → Found improvement! New best HPWL: 387078.22 um (improvement: -69.72 um)
  → Found improvement! New best HPWL: 387068.38 um (improvement: -9.84 um)
  → Found improvement! New best HPWL: 386873.20 um (improvement: -195.18 um)
  → Found improvement! New best HPWL: 386773.76 um (improvement: -110.32 um)
  → Found improvement! New best HPWL: 386764.56 um (improvement: -52.72 um)
  → Found improvement! New best HPWL: 386650.12 um (improvement: -114.44 um)
  → Found improvement! New best HPWL: 386638.82 um (improvement: -11.30 um)
  → Found improvement! New best HPWL: 386638.20 um (improvement: -0.62 um)
  → Found improvement! New best HPWL: 386634.54 um (improvement: -48.96 um)
  → Found improvement! New best HPWL: 386597.18 um (improvement: -97.66 um)
  → Found improvement! New best HPWL: 386528.58 um (improvement: -68.60 um)
  → Found improvement! New best HPWL: 386506.70 um (improvement: -21.88 um)
  → Found improvement! New best HPWL: 386488.50 um (improvement: -43.52 um)
  → Found improvement! New best HPWL: 386475.70 um (improvement: -12.80 um)
  → Found improvement! New best HPWL: 386475.06 um (improvement: -2.94 um)
  → Found improvement! New best HPWL: 386464.64 um (improvement: -32.64 um)
  → Found improvement! New best HPWL: 386445.18 um (improvement: -41.22 um)
  → Found improvement! New best HPWL: 386444.20 um (improvement: -6.82 um)
  → Found improvement! New best HPWL: 386403.14 um (improvement: -98.52 um)
  → Found improvement! New best HPWL: 386379.42 um (improvement: -23.72 um)
  → Found improvement! New best HPWL: 386360.38 um (improvement: -19.04 um)
  → Found improvement! New best HPWL: 386352.94 um (improvement: -7.44 um)
  → Found improvement! New best HPWL: 386342.86 um (improvement: -25.76 um)
  → Found improvement! New best HPWL: 386297.04 um (improvement: -45.82 um)
  → Found improvement! New best HPWL: 386258.16 um (improvement: -38.88 um)
  → Found improvement! New best HPWL: 386256.10 um (improvement: -41.44 um)
  → Found improvement! New best HPWL: 386250.66 um (improvement: -10.88 um)
  → Found improvement! New best HPWL: 386192.72 um (improvement: -57.94 um)
  → Found improvement! New best HPWL: 386161.78 um (improvement: -30.94 um)
  → Found improvement! New best HPWL: 386088.38 um (improvement: -106.44 um)
  → Found improvement! New best HPWL: 386027.30 um (improvement: -136.98 um)
  → Found improvement! New best HPWL: 386012.12 um (improvement: -29.68 um)
  → Found improvement! New best HPWL: 386003.84 um (improvement: -8.28 um)
  → Found improvement! New best HPWL: 385939.52 um (improvement: -70.76 um)
  → Found improvement! New best HPWL: 385884.52 um (improvement: -55.00 um)
  → Found improvement! New best HPWL: 385832.78 um (improvement: -51.74 um)
  → Found improvement! New best HPWL: 385810.62 um (improvement: -33.04 um)
  → Found improvement! New best HPWL: 385744.54 um (improvement: -66.08 um)
  → Found improvement! New best HPWL: 385724.32 um (improvement: -123.08 um)
  → Found improvement! New best HPWL: 385715.12 um (improvement: -9.20 um)
  → Found improvement! New best HPWL: 385636.26 um (improvement: -78.86 um)
  → Found improvement! New best HPWL: 385633.62 um (improvement: -32.64 um)
  → Found improvement! New best HPWL: 385608.32 um (improvement: -25.30 um)
  → Found improvement! New best HPWL: 385601.42 um (improvement: -6.90 um)
  → Found improvement! New best HPWL: 385576.94 um (improvement: -24.48 um)
  → Found improvement! New best HPWL: 385557.90 um (improvement: -19.04 um)
  → Found improvement! New best HPWL: 385525.26 um (improvement: -32.64 um)
  → Found improvement! New best HPWL: 385449.52 um (improvement: -75.74 um)
  → Found improvement! New best HPWL: 385412.98 um (improvement: -66.04 um)
  → Found improvement! New best HPWL: 385388.92 um (improvement: -24.06 um)
  → Found improvement! New best HPWL: 385237.52 um (improvement: -151.40 um)
  → Found improvement! New best HPWL: 385204.88 um (improvement: -32.64 um)
  → Found improvement! New best HPWL: 385168.28 um (improvement: -36.60 um)
  → Found improvement! New best HPWL: 385106.94 um (improvement: -83.20 um)
  → Found improvement! New best HPWL: 385103.04 um (improvement: -23.00 um)
  → Found improvement! New best HPWL: 385097.34 um (improvement: -34.08 um)
  → Found improvement! New best HPWL: 385063.18 um (improvement: -46.04 um)
  → Found improvement! New best HPWL: 385050.84 um (improvement: -16.32 um)
  → Found improvement! New best HPWL: 385031.40 um (improvement: -19.44 um)
  → Found improvement! New best HPWL: 385001.56 um (improvement: -29.84 um)
  → Found improvement! New best HPWL: 384966.98 um (improvement: -43.52 um)
  → Found improvement! New best HPWL: 384948.58 um (improvement: -18.40 um)
T=41.88 | W=100.4um | Current HPWL=384994.92 um | Best HPWL=384948.58 um | Accept Rate=68.6% | Improvements: 481/5500 (8.7%) | Refine: 10074586/10632790 (94.8%) | Explore: 4401483/4552710 (96.7%)
  → Found improvement! New best HPWL: 354404.03 um (improvement: -91.42 um)
  → Found improvement! New best HPWL: 354352.81 um (improvement: -75.10 um)
  → Found improvement! New best HPWL: 354336.29 um (improvement: -27.20 um)
  → Found improvement! New best HPWL: 354297.77 um (improvement: -38.52 um)
  → Found improvement! New best HPWL: 354270.57 um (improvement: -27.20 um)
  → Found improvement! New best HPWL: 354209.93 um (improvement: -60.64 um)
  → Found improvement! New best HPWL: 354144.17 um (improvement: -75.36 um)
  → Found improvement! New best HPWL: 354088.99 um (improvement: -73.60 um)
  → Found improvement! New best HPWL: 354079.55 um (improvement: -9.44 um)
  → Found improvement! New best HPWL: 354076.81 um (improvement: -2.74 um)
  → Found improvement! New best HPWL: 354005.49 um (improvement: -71.32 um)
  → Found improvement! New best HPWL: 353980.65 um (improvement: -38.64 um)
  → Found improvement! New best HPWL: 353975.21 um (improvement: -5.44 um)
  → Found improvement! New best HPWL: 353964.33 um (improvement: -10.88 um)
  → Found improvement! New best HPWL: 353927.31 um (improvement: -42.68 um)
  → Found improvement! New best HPWL: 353919.49 um (improvement: -7.82 um)
  → Found improvement! New best HPWL: 353890.05 um (improvement: -51.42 um)
  → Found improvement! New best HPWL: 353888.19 um (improvement: -1.86 um)
  → Found improvement! New best HPWL: 353819.57 um (improvement: -68.62 um)
  → Found improvement! New best HPWL: 353795.09 um (improvement: -43.52 um)
  → Found improvement! New best HPWL: 353769.09 um (improvement: -104.36 um)
  → Found improvement! New best HPWL: 353722.65 um (improvement: -46.44 um)
  → Found improvement! New best HPWL: 353721.37 um (improvement: -1.28 um)
  → Found improvement! New best HPWL: 353718.59 um (improvement: -24.48 um)
  → Found improvement! New best HPWL: 353671.25 um (improvement: -76.16 um)
  → Found improvement! New best HPWL: 353637.85 um (improvement: -95.60 um)
  → Found improvement! New best HPWL: 353585.55 um (improvement: -52.30 um)
  → Found improvement! New best HPWL: 353502.93 um (improvement: -82.62 um)
  → Found improvement! New best HPWL: 353498.07 um (improvement: -66.12 um)
  → Found improvement! New best HPWL: 353496.59 um (improvement: -17.04 um)
  → Found improvement! New best HPWL: 353486.71 um (improvement: -32.64 um)
  → Found improvement! New best HPWL: 353483.57 um (improvement: -7.74 um)
  → Found improvement! New best HPWL: 353478.13 um (improvement: -5.44 um)
  → Found improvement! New best HPWL: 353452.83 um (improvement: -25.30 um)
  → Found improvement! New best HPWL: 353450.97 um (improvement: -55.32 um)
  → Found improvement! New best HPWL: 353436.03 um (improvement: -24.40 um)
  → Found improvement! New best HPWL: 353434.71 um (improvement: -72.92 um)
  → Found improvement! New best HPWL: 353417.97 um (improvement: -16.74 um)
  → Found improvement! New best HPWL: 353387.63 um (improvement: -30.34 um)
  → Found improvement! New best HPWL: 353355.79 um (improvement: -41.84 um)
  → Found improvement! New best HPWL: 353339.01 um (improvement: -31.80 um)
  → Found improvement! New best HPWL: 353333.69 um (improvement: -12.76 um)
  → Found improvement! New best HPWL: 353328.13 um (improvement: -5.56 um)
  → Found improvement! New best HPWL: 353317.49 um (improvement: -10.64 um)
  → Found improvement! New best HPWL: 353299.01 um (improvement: -62.92 um)
  → Found improvement! New best HPWL: 353275.01 um (improvement: -24.52 um)
  → Found improvement! New best HPWL: 353163.97 um (improvement: -113.40 um)
  → Found improvement! New best HPWL: 353159.83 um (improvement: -4.14 um)
  → Found improvement! New best HPWL: 353127.71 um (improvement: -37.22 um)
  → Found improvement! New best HPWL: 353108.59 um (improvement: -21.76 um)
  → Found improvement! New best HPWL: 353106.29 um (improvement: -2.30 um)
  → Found improvement! New best HPWL: 353083.29 um (improvement: -23.00 um)
  → Found improvement! New best HPWL: 353070.67 um (improvement: -32.20 um)
  → Found improvement! New best HPWL: 353039.93 um (improvement: -33.88 um)
  → Found improvement! New best HPWL: 353019.79 um (improvement: -58.68 um)
  → Found improvement! New best HPWL: 352962.67 um (improvement: -57.12 um)
  → Found improvement! New best HPWL: 352892.25 um (improvement: -81.28 um)
  → Found improvement! New best HPWL: 352861.87 um (improvement: -30.38 um)
  → Found improvement! New best HPWL: 352822.91 um (improvement: -74.86 um)
  → Found improvement! New best HPWL: 352817.11 um (improvement: -11.84 um)
  → Found improvement! New best HPWL: 352813.43 um (improvement: -3.68 um)
  → Found improvement! New best HPWL: 352790.51 um (improvement: -25.08 um)
  → Found improvement! New best HPWL: 352748.37 um (improvement: -81.46 um)
  → Found improvement! New best HPWL: 352742.37 um (improvement: -6.00 um)
  → Found improvement! New best HPWL: 352719.55 um (improvement: -79.70 um)
  → Found improvement! New best HPWL: 352645.67 um (improvement: -79.72 um)
  → Found improvement! New best HPWL: 352642.45 um (improvement: -8.20 um)
  → Found improvement! New best HPWL: 352592.23 um (improvement: -51.86 um)
  → Found improvement! New best HPWL: 352570.49 um (improvement: -23.42 um)
  → Found improvement! New best HPWL: 352510.65 um (improvement: -87.04 um)
  → Found improvement! New best HPWL: 352499.77 um (improvement: -10.88 um)
  → Found improvement! New best HPWL: 352499.05 um (improvement: -0.72 um)
  → Found improvement! New best HPWL: 352472.49 um (improvement: -26.56 um)
  → Found improvement! New best HPWL: 352470.91 um (improvement: -13.60 um)
  → Found improvement! New best HPWL: 352444.55 um (improvement: -26.36 um)
  → Found improvement! New best HPWL: 352422.79 um (improvement: -21.76 um)
  → Found improvement! New best HPWL: 352420.31 um (improvement: -27.40 um)
  → Found improvement! New best HPWL: 352411.91 um (improvement: -9.20 um)
T=37.88 | W=100.4um | Current HPWL=352730.91 um | Best HPWL=352411.91 um | Accept Rate=67.4% | Improvements: 416/5500 (7.6%) | Refine: 10130069/10709866 (94.6%) | Explore: 4421019/4585634 (96.4%)
T=34.27 | W=100.4um | Current HPWL=332071.81 um | Best HPWL=329509.49 um | Accept Rate=66.4% | Improvements: 364/5500 (6.6%) | Refine: 10185518/10786912 (94.4%) | Explore: 4439454/4618588 (96.1%)
  → Found improvement! New best HPWL: 304823.89 um (improvement: -66.26 um)
  → Found improvement! New best HPWL: 304791.69 um (improvement: -32.20 um)
  → Found improvement! New best HPWL: 304764.93 um (improvement: -26.76 um)
  → Found improvement! New best HPWL: 304759.49 um (improvement: -5.44 um)
  → Found improvement! New best HPWL: 304735.61 um (improvement: -23.88 um)
  → Found improvement! New best HPWL: 304721.01 um (improvement: -31.76 um)
  → Found improvement! New best HPWL: 304718.19 um (improvement: -43.52 um)
  → Found improvement! New best HPWL: 304701.27 um (improvement: -27.80 um)
  → Found improvement! New best HPWL: 304660.47 um (improvement: -40.80 um)
  → Found improvement! New best HPWL: 304579.33 um (improvement: -81.14 um)
  → Found improvement! New best HPWL: 304567.05 um (improvement: -73.84 um)
  → Found improvement! New best HPWL: 304559.09 um (improvement: -7.96 um)
T=31.00 | W=100.4um | Current HPWL=305034.63 um | Best HPWL=304559.09 um | Accept Rate=65.5% | Improvements: 351/5500 (6.4%) | Refine: 10241075/10864203 (94.3%) | Explore: 4456846/4651297 (95.8%)
T=28.04 | W=100.4um | Current HPWL=285153.61 um | Best HPWL=283142.47 um | Accept Rate=65.1% | Improvements: 303/5500 (5.5%) | Refine: 10296138/10941194 (94.1%) | Explore: 4473536/4684306 (95.5%)
  → Found improvement! New best HPWL: 267987.54 um (improvement: -36.40 um)
  → Found improvement! New best HPWL: 267978.62 um (improvement: -30.28 um)
  → Found improvement! New best HPWL: 267930.94 um (improvement: -47.68 um)
  → Found improvement! New best HPWL: 267922.96 um (improvement: -29.08 um)
  → Found improvement! New best HPWL: 267911.46 um (improvement: -11.50 um)
  → Found improvement! New best HPWL: 267908.12 um (improvement: -13.80 um)
  → Found improvement! New best HPWL: 267906.20 um (improvement: -1.92 um)
  → Found improvement! New best HPWL: 267904.14 um (improvement: -16.32 um)
  → Found improvement! New best HPWL: 267863.36 um (improvement: -40.78 um)
  → Found improvement! New best HPWL: 267857.08 um (improvement: -6.28 um)
  → Found improvement! New best HPWL: 267773.96 um (improvement: -137.80 um)
  → Found improvement! New best HPWL: 267768.52 um (improvement: -38.08 um)
  → Found improvement! New best HPWL: 267767.26 um (improvement: -1.26 um)
  → Found improvement! New best HPWL: 267755.78 um (improvement: -11.48 um)
  → Found improvement! New best HPWL: 267744.06 um (improvement: -11.72 um)
  → Found improvement! New best HPWL: 267724.94 um (improvement: -43.16 um)
  → Found improvement! New best HPWL: 267673.86 um (improvement: -54.40 um)
  → Found improvement! New best HPWL: 267659.82 um (improvement: -64.40 um)
  → Found improvement! New best HPWL: 267647.08 um (improvement: -109.74 um)
  → Found improvement! New best HPWL: 267641.64 um (improvement: -5.44 um)
  → Found improvement! New best HPWL: 267559.18 um (improvement: -83.68 um)
  → Found improvement! New best HPWL: 267536.64 um (improvement: -36.80 um)
  → Found improvement! New best HPWL: 267528.06 um (improvement: -8.58 um)
  → Found improvement! New best HPWL: 267468.02 um (improvement: -67.74 um)
  → Found improvement! New best HPWL: 267397.98 um (improvement: -70.04 um)
  → Found improvement! New best HPWL: 267366.36 um (improvement: -33.04 um)
  → Found improvement! New best HPWL: 267359.84 um (improvement: -7.30 um)
  → Found improvement! New best HPWL: 267358.44 um (improvement: -85.62 um)
  → Found improvement! New best HPWL: 267354.80 um (improvement: -14.40 um)
  → Found improvement! New best HPWL: 267353.74 um (improvement: -28.26 um)
  → Found improvement! New best HPWL: 267313.38 um (improvement: -40.36 um)
  → Found improvement! New best HPWL: 267298.20 um (improvement: -15.18 um)
  → Found improvement! New best HPWL: 267249.68 um (improvement: -48.52 um)
  → Found improvement! New best HPWL: 267231.94 um (improvement: -50.88 um)
  → Found improvement! New best HPWL: 267172.14 um (improvement: -59.80 um)
  → Found improvement! New best HPWL: 267153.64 um (improvement: -32.64 um)
  → Found improvement! New best HPWL: 267135.68 um (improvement: -17.96 um)
  → Found improvement! New best HPWL: 267115.32 um (improvement: -30.32 um)
  → Found improvement! New best HPWL: 267098.18 um (improvement: -22.16 um)
  → Found improvement! New best HPWL: 267097.92 um (improvement: -0.82 um)
  → Found improvement! New best HPWL: 267077.18 um (improvement: -20.74 um)
  → Found improvement! New best HPWL: 267022.78 um (improvement: -54.40 um)
  → Found improvement! New best HPWL: 266997.46 um (improvement: -25.32 um)
  → Found improvement! New best HPWL: 266989.10 um (improvement: -8.36 um)
  → Found improvement! New best HPWL: 266940.36 um (improvement: -60.46 um)
  → Found improvement! New best HPWL: 266939.94 um (improvement: -0.42 um)
  → Found improvement! New best HPWL: 266935.50 um (improvement: -23.06 um)
  → Found improvement! New best HPWL: 266912.28 um (improvement: -23.22 um)
  → Found improvement! New best HPWL: 266826.62 um (improvement: -85.66 um)
  → Found improvement! New best HPWL: 266791.30 um (improvement: -35.32 um)
  → Found improvement! New best HPWL: 266772.90 um (improvement: -18.40 um)
  → Found improvement! New best HPWL: 266737.62 um (improvement: -65.28 um)
  → Found improvement! New best HPWL: 266702.62 um (improvement: -40.44 um)
  → Found improvement! New best HPWL: 266691.02 um (improvement: -39.46 um)
  → Found improvement! New best HPWL: 266634.76 um (improvement: -56.26 um)
  → Found improvement! New best HPWL: 266596.68 um (improvement: -38.08 um)
  → Found improvement! New best HPWL: 266586.02 um (improvement: -10.66 um)
  → Found improvement! New best HPWL: 266566.98 um (improvement: -40.00 um)
  → Found improvement! New best HPWL: 266549.80 um (improvement: -21.36 um)
  → Found improvement! New best HPWL: 266546.24 um (improvement: -3.56 um)
  → Found improvement! New best HPWL: 266544.40 um (improvement: -1.84 um)
  → Found improvement! New best HPWL: 266528.20 um (improvement: -18.84 um)
  → Found improvement! New best HPWL: 266525.90 um (improvement: -2.30 um)
  → Found improvement! New best HPWL: 266457.32 um (improvement: -68.58 um)
  → Found improvement! New best HPWL: 266453.92 um (improvement: -13.18 um)
  → Found improvement! New best HPWL: 266442.50 um (improvement: -31.68 um)
  → Found improvement! New best HPWL: 266437.94 um (improvement: -9.50 um)
  → Found improvement! New best HPWL: 266430.14 um (improvement: -27.20 um)
  → Found improvement! New best HPWL: 266415.04 um (improvement: -15.10 um)
  → Found improvement! New best HPWL: 266404.92 um (improvement: -10.12 um)
  → Found improvement! New best HPWL: 266399.22 um (improvement: -9.68 um)
  → Found improvement! New best HPWL: 266378.80 um (improvement: -64.40 um)
  → Found improvement! New best HPWL: 266353.12 um (improvement: -35.30 um)
  → Found improvement! New best HPWL: 266352.68 um (improvement: -30.32 um)
  → Found improvement! New best HPWL: 266284.34 um (improvement: -142.84 um)
  → Found improvement! New best HPWL: 266283.96 um (improvement: -7.74 um)
  → Found improvement! New best HPWL: 266276.91 um (improvement: -7.70 um)
  → Found improvement! New best HPWL: 266244.31 um (improvement: -32.60 um)
  → Found improvement! New best HPWL: 266238.75 um (improvement: -5.56 um)
  → Found improvement! New best HPWL: 266188.77 um (improvement: -49.98 um)
  → Found improvement! New best HPWL: 266162.65 um (improvement: -26.12 um)
  → Found improvement! New best HPWL: 266146.33 um (improvement: -16.32 um)
  → Found improvement! New best HPWL: 266124.51 um (improvement: -81.60 um)
  → Found improvement! New best HPWL: 266102.07 um (improvement: -55.20 um)
  → Found improvement! New best HPWL: 266100.73 um (improvement: -14.64 um)
  → Found improvement! New best HPWL: 266084.41 um (improvement: -16.32 um)
  → Found improvement! New best HPWL: 266084.27 um (improvement: -48.96 um)
  → Found improvement! New best HPWL: 266083.31 um (improvement: -15.64 um)
  → Found improvement! New best HPWL: 266004.97 um (improvement: -86.78 um)
  → Found improvement! New best HPWL: 265996.51 um (improvement: -27.60 um)
  → Found improvement! New best HPWL: 265991.07 um (improvement: -5.44 um)
T=25.37 | W=100.4um | Current HPWL=266017.53 um | Best HPWL=265991.07 um | Accept Rate=63.3% | Improvements: 315/5500 (5.7%) | Refine: 10351398/11018318 (93.9%) | Explore: 4489016/4717182 (95.2%)
  → Found improvement! New best HPWL: 249464.43 um (improvement: -90.76 um)
  → Found improvement! New best HPWL: 249461.67 um (improvement: -4.60 um)
  → Found improvement! New best HPWL: 249424.51 um (improvement: -37.16 um)
  → Found improvement! New best HPWL: 249420.21 um (improvement: -32.64 um)
