# Log file for: designs/6502_mapped.json
# Configuration: {'alpha': 0.99, 'moves': 500, 't_final': 0.01, '_use_greedy_placement': True, '_greedy_placement': 'build/6502/greedy/6502_placement.json'}
# Start time: 2025-11-23T09:43:13.703051
# Command: /home/mohab/Downloads/work/venv/bin/python placer.py --design designs/6502_mapped.json --fabric-cells fabric/fabric_cells.yaml --pins fabric/pins.yaml --output build/6502/sa_alpha0.99_moves500_Tfinal0.01 --sa-alpha 0.99 --sa-moves 500 --sa-T-final 0.01 --initial-placement build/6502/greedy/6502_placement.json --seed 1251352285
================================================================================

Random seed set to: 1251352285
Loading initial placement from: build/6502/greedy/6502_placement.json

============================================================
Simulated Annealing Optimization
============================================================
Initial HPWL: 431210.20 um
Initial Temperature: 4312102000.00
Cooling Rate (alpha): 0.99
Moves per Temperature: 500
Final Temperature: 0.01
Initial Window Size: 501.80 um
Window Cooling Rate (beta): 0.98
Move Probabilities: Refine=70.0%, Explore=30.0%
============================================================

T=4312102000.00 | W=501.8um | Current HPWL=547897.67 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 24/500 (4.8%) | Refine: 369/369 (100.0%) | Explore: 131/131 (100.0%)
T=33718.38 | W=100.4um | Current HPWL=1703169.19 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 114/500 (22.8%) | Refine: 410122/410188 (100.0%) | Explore: 175303/175312 (100.0%)
T=30494.30 | W=100.4um | Current HPWL=1721553.06 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 126/500 (25.2%) | Refine: 413615/413686 (100.0%) | Explore: 176803/176814 (100.0%)
T=27578.50 | W=100.4um | Current HPWL=1708517.82 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 121/500 (24.2%) | Refine: 417136/417210 (100.0%) | Explore: 178276/178290 (100.0%)
T=24941.50 | W=100.4um | Current HPWL=1731775.74 um | Best HPWL=431210.20 um | Accept Rate=99.8% | Improvements: 93/500 (18.6%) | Refine: 420613/420696 (100.0%) | Explore: 179790/179804 (100.0%)
T=22556.64 | W=100.4um | Current HPWL=1742115.61 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 105/500 (21.0%) | Refine: 424068/424159 (100.0%) | Explore: 181326/181341 (100.0%)
T=20399.82 | W=100.4um | Current HPWL=1738699.50 um | Best HPWL=431210.20 um | Accept Rate=99.4% | Improvements: 123/500 (24.6%) | Refine: 427583/427688 (100.0%) | Explore: 182794/182812 (100.0%)
T=18449.24 | W=100.4um | Current HPWL=1732087.26 um | Best HPWL=431210.20 um | Accept Rate=99.4% | Improvements: 124/500 (24.8%) | Refine: 431005/431119 (100.0%) | Explore: 184362/184381 (100.0%)
T=16685.16 | W=100.4um | Current HPWL=1733144.10 um | Best HPWL=431210.20 um | Accept Rate=99.8% | Improvements: 114/500 (22.8%) | Refine: 434529/434651 (100.0%) | Explore: 185829/185849 (100.0%)
T=15089.76 | W=100.4um | Current HPWL=1757795.14 um | Best HPWL=431210.20 um | Accept Rate=99.8% | Improvements: 121/500 (24.2%) | Refine: 437979/438111 (100.0%) | Explore: 187367/187389 (100.0%)
T=13646.91 | W=100.4um | Current HPWL=1736774.87 um | Best HPWL=431210.20 um | Accept Rate=99.8% | Improvements: 112/500 (22.4%) | Refine: 441454/441605 (100.0%) | Explore: 188869/188895 (100.0%)
T=12342.02 | W=100.4um | Current HPWL=1733655.70 um | Best HPWL=431210.20 um | Accept Rate=99.6% | Improvements: 132/500 (26.4%) | Refine: 444860/445029 (100.0%) | Explore: 190439/190471 (100.0%)
T=11161.90 | W=100.4um | Current HPWL=1742526.07 um | Best HPWL=431210.20 um | Accept Rate=99.2% | Improvements: 122/500 (24.4%) | Refine: 448358/448544 (100.0%) | Explore: 191920/191956 (100.0%)
T=10094.62 | W=100.4um | Current HPWL=1737462.96 um | Best HPWL=431210.20 um | Accept Rate=99.2% | Improvements: 114/500 (22.8%) | Refine: 451834/452041 (100.0%) | Explore: 193418/193459 (100.0%)
T=9129.40 | W=100.4um | Current HPWL=1754903.61 um | Best HPWL=431210.20 um | Accept Rate=99.0% | Improvements: 118/500 (23.6%) | Refine: 455300/455532 (99.9%) | Explore: 194923/194968 (100.0%)
T=8256.46 | W=100.4um | Current HPWL=1770549.60 um | Best HPWL=431210.20 um | Accept Rate=99.4% | Improvements: 125/500 (25.0%) | Refine: 458750/459006 (99.9%) | Explore: 196442/196494 (100.0%)
T=7467.00 | W=100.4um | Current HPWL=1752324.06 um | Best HPWL=431210.20 um | Accept Rate=99.2% | Improvements: 107/500 (21.4%) | Refine: 462245/462521 (99.9%) | Explore: 197923/197979 (100.0%)
T=6753.02 | W=100.4um | Current HPWL=1741907.29 um | Best HPWL=431210.20 um | Accept Rate=99.2% | Improvements: 113/500 (22.6%) | Refine: 465720/466026 (99.9%) | Explore: 199413/199474 (100.0%)
T=6107.31 | W=100.4um | Current HPWL=1743454.58 um | Best HPWL=431210.20 um | Accept Rate=99.4% | Improvements: 100/500 (20.0%) | Refine: 469164/469503 (99.9%) | Explore: 200935/200997 (100.0%)
T=5523.34 | W=100.4um | Current HPWL=1733371.01 um | Best HPWL=431210.20 um | Accept Rate=99.0% | Improvements: 117/500 (23.4%) | Refine: 472624/473002 (99.9%) | Explore: 202431/202498 (100.0%)
T=4995.21 | W=100.4um | Current HPWL=1741123.33 um | Best HPWL=431210.20 um | Accept Rate=99.0% | Improvements: 125/500 (25.0%) | Refine: 476091/476511 (99.9%) | Explore: 203913/203989 (100.0%)
T=4517.58 | W=100.4um | Current HPWL=1744086.55 um | Best HPWL=431210.20 um | Accept Rate=98.8% | Improvements: 130/500 (26.0%) | Refine: 479475/479948 (99.9%) | Explore: 205469/205552 (100.0%)
T=4085.62 | W=100.4um | Current HPWL=1722534.25 um | Best HPWL=431210.20 um | Accept Rate=98.2% | Improvements: 99/500 (19.8%) | Refine: 482913/483437 (99.9%) | Explore: 206965/207063 (100.0%)
T=3694.96 | W=100.4um | Current HPWL=1735069.87 um | Best HPWL=431210.20 um | Accept Rate=98.2% | Improvements: 125/500 (25.0%) | Refine: 486348/486936 (99.9%) | Explore: 208458/208564 (99.9%)
T=3341.65 | W=100.4um | Current HPWL=1711170.78 um | Best HPWL=431210.20 um | Accept Rate=98.6% | Improvements: 111/500 (22.2%) | Refine: 489773/490427 (99.9%) | Explore: 209958/210073 (99.9%)
T=3022.13 | W=100.4um | Current HPWL=1717277.27 um | Best HPWL=431210.20 um | Accept Rate=99.2% | Improvements: 108/500 (21.6%) | Refine: 493246/493963 (99.9%) | Explore: 211414/211537 (99.9%)
T=2733.16 | W=100.4um | Current HPWL=1726586.15 um | Best HPWL=431210.20 um | Accept Rate=98.2% | Improvements: 108/500 (21.6%) | Refine: 496636/497434 (99.8%) | Explore: 212934/213066 (99.9%)
T=2471.82 | W=100.4um | Current HPWL=1728974.00 um | Best HPWL=431210.20 um | Accept Rate=98.4% | Improvements: 101/500 (20.2%) | Refine: 500034/500936 (99.8%) | Explore: 214418/214564 (99.9%)
T=2235.47 | W=100.4um | Current HPWL=1720919.66 um | Best HPWL=431210.20 um | Accept Rate=97.4% | Improvements: 111/500 (22.2%) | Refine: 503394/504408 (99.8%) | Explore: 215927/216092 (99.9%)
T=2021.72 | W=100.4um | Current HPWL=1707979.23 um | Best HPWL=431210.20 um | Accept Rate=95.6% | Improvements: 110/500 (22.0%) | Refine: 506784/507904 (99.8%) | Explore: 217415/217596 (99.9%)
T=1828.41 | W=100.4um | Current HPWL=1716502.05 um | Best HPWL=431210.20 um | Accept Rate=97.4% | Improvements: 114/500 (22.8%) | Refine: 510186/511412 (99.8%) | Explore: 218890/219088 (99.9%)
T=1653.58 | W=100.4um | Current HPWL=1688036.29 um | Best HPWL=431210.20 um | Accept Rate=97.2% | Improvements: 115/500 (23.0%) | Refine: 513568/514926 (99.7%) | Explore: 220352/220574 (99.9%)
T=1495.47 | W=100.4um | Current HPWL=1686644.56 um | Best HPWL=431210.20 um | Accept Rate=96.4% | Improvements: 132/500 (26.4%) | Refine: 516893/518398 (99.7%) | Explore: 221855/222102 (99.9%)
T=1352.47 | W=100.4um | Current HPWL=1685653.10 um | Best HPWL=431210.20 um | Accept Rate=95.2% | Improvements: 107/500 (21.4%) | Refine: 520236/521915 (99.7%) | Explore: 223305/223585 (99.9%)
T=1223.15 | W=100.4um | Current HPWL=1694162.15 um | Best HPWL=431210.20 um | Accept Rate=95.8% | Improvements: 98/500 (19.6%) | Refine: 523518/525382 (99.6%) | Explore: 224809/225118 (99.9%)
T=1106.20 | W=100.4um | Current HPWL=1675889.82 um | Best HPWL=431210.20 um | Accept Rate=94.4% | Improvements: 100/500 (20.0%) | Refine: 526859/528913 (99.6%) | Explore: 226250/226587 (99.9%)
T=1000.43 | W=100.4um | Current HPWL=1650044.73 um | Best HPWL=431210.20 um | Accept Rate=93.0% | Improvements: 112/500 (22.4%) | Refine: 530133/532422 (99.6%) | Explore: 227715/228078 (99.8%)
T=904.77 | W=100.4um | Current HPWL=1629936.24 um | Best HPWL=431210.20 um | Accept Rate=93.6% | Improvements: 91/500 (18.2%) | Refine: 533387/535933 (99.5%) | Explore: 229162/229567 (99.8%)
T=818.26 | W=100.4um | Current HPWL=1626048.41 um | Best HPWL=431210.20 um | Accept Rate=94.4% | Improvements: 113/500 (22.6%) | Refine: 536631/539440 (99.5%) | Explore: 230612/231060 (99.8%)
T=740.02 | W=100.4um | Current HPWL=1603829.40 um | Best HPWL=431210.20 um | Accept Rate=93.2% | Improvements: 116/500 (23.2%) | Refine: 539848/542940 (99.4%) | Explore: 232084/232560 (99.8%)
T=669.26 | W=100.4um | Current HPWL=1597087.15 um | Best HPWL=431210.20 um | Accept Rate=92.4% | Improvements: 91/500 (18.2%) | Refine: 543029/546436 (99.4%) | Explore: 233530/234064 (99.8%)
T=605.26 | W=100.4um | Current HPWL=1582702.54 um | Best HPWL=431210.20 um | Accept Rate=92.4% | Improvements: 88/500 (17.6%) | Refine: 546169/549913 (99.3%) | Explore: 234983/235587 (99.7%)
T=547.39 | W=100.4um | Current HPWL=1579543.92 um | Best HPWL=431210.20 um | Accept Rate=91.0% | Improvements: 95/500 (19.0%) | Refine: 549302/553435 (99.3%) | Explore: 236411/237065 (99.7%)
T=495.05 | W=100.4um | Current HPWL=1536066.07 um | Best HPWL=431210.20 um | Accept Rate=89.8% | Improvements: 98/500 (19.6%) | Refine: 552358/556873 (99.2%) | Explore: 237909/238627 (99.7%)
T=447.71 | W=100.4um | Current HPWL=1505008.71 um | Best HPWL=431210.20 um | Accept Rate=88.4% | Improvements: 112/500 (22.4%) | Refine: 555436/560409 (99.1%) | Explore: 239307/240091 (99.7%)
T=404.90 | W=100.4um | Current HPWL=1491749.56 um | Best HPWL=431210.20 um | Accept Rate=87.6% | Improvements: 103/500 (20.6%) | Refine: 558459/563909 (99.0%) | Explore: 240727/241591 (99.6%)
T=366.19 | W=100.4um | Current HPWL=1470297.71 um | Best HPWL=431210.20 um | Accept Rate=87.0% | Improvements: 83/500 (16.6%) | Refine: 561484/567395 (99.0%) | Explore: 242144/243105 (99.6%)
T=331.17 | W=100.4um | Current HPWL=1440098.40 um | Best HPWL=431210.20 um | Accept Rate=86.8% | Improvements: 84/500 (16.8%) | Refine: 564483/570922 (98.9%) | Explore: 243508/244578 (99.6%)
T=299.51 | W=100.4um | Current HPWL=1421950.78 um | Best HPWL=431210.20 um | Accept Rate=87.0% | Improvements: 79/500 (15.8%) | Refine: 567397/574444 (98.8%) | Explore: 244876/246056 (99.5%)
T=270.87 | W=100.4um | Current HPWL=1394135.26 um | Best HPWL=431210.20 um | Accept Rate=84.6% | Improvements: 75/500 (15.0%) | Refine: 570308/577923 (98.7%) | Explore: 246264/247577 (99.5%)
T=244.97 | W=100.4um | Current HPWL=1373083.46 um | Best HPWL=431210.20 um | Accept Rate=84.2% | Improvements: 85/500 (17.0%) | Refine: 573197/581432 (98.6%) | Explore: 247627/249068 (99.4%)
T=221.55 | W=100.4um | Current HPWL=1347143.47 um | Best HPWL=431210.20 um | Accept Rate=83.6% | Improvements: 83/500 (16.6%) | Refine: 576025/584947 (98.5%) | Explore: 248994/250553 (99.4%)
T=200.36 | W=100.4um | Current HPWL=1324715.80 um | Best HPWL=431210.20 um | Accept Rate=79.8% | Improvements: 74/500 (14.8%) | Refine: 578782/588425 (98.4%) | Explore: 250348/252075 (99.3%)
T=181.20 | W=100.4um | Current HPWL=1292140.39 um | Best HPWL=431210.20 um | Accept Rate=80.8% | Improvements: 69/500 (13.8%) | Refine: 581577/591903 (98.3%) | Explore: 251716/253597 (99.3%)
T=163.88 | W=100.4um | Current HPWL=1275313.41 um | Best HPWL=431210.20 um | Accept Rate=81.0% | Improvements: 60/500 (12.0%) | Refine: 584380/595416 (98.1%) | Explore: 253023/255084 (99.2%)
T=148.21 | W=100.4um | Current HPWL=1244028.40 um | Best HPWL=431210.20 um | Accept Rate=77.4% | Improvements: 71/500 (14.2%) | Refine: 587163/598922 (98.0%) | Explore: 254293/256578 (99.1%)
T=134.04 | W=100.4um | Current HPWL=1216318.58 um | Best HPWL=431210.20 um | Accept Rate=80.4% | Improvements: 78/500 (15.6%) | Refine: 589862/602451 (97.9%) | Explore: 255556/258049 (99.0%)
T=121.22 | W=100.4um | Current HPWL=1196310.74 um | Best HPWL=431210.20 um | Accept Rate=75.4% | Improvements: 65/500 (13.0%) | Refine: 592539/605910 (97.8%) | Explore: 256886/259590 (99.0%)
T=109.63 | W=100.4um | Current HPWL=1174146.33 um | Best HPWL=431210.20 um | Accept Rate=83.2% | Improvements: 63/500 (12.6%) | Refine: 595253/609409 (97.7%) | Explore: 258161/261091 (98.9%)
T=99.15 | W=100.4um | Current HPWL=1154086.79 um | Best HPWL=431210.20 um | Accept Rate=75.4% | Improvements: 73/500 (14.6%) | Refine: 597846/612855 (97.6%) | Explore: 259414/262645 (98.8%)
T=89.67 | W=100.4um | Current HPWL=1132602.54 um | Best HPWL=431210.20 um | Accept Rate=77.2% | Improvements: 63/500 (12.6%) | Refine: 600473/616335 (97.4%) | Explore: 260650/264165 (98.7%)
T=81.09 | W=100.4um | Current HPWL=1106723.95 um | Best HPWL=431210.20 um | Accept Rate=76.2% | Improvements: 60/500 (12.0%) | Refine: 603096/619856 (97.3%) | Explore: 261832/265644 (98.6%)
T=73.34 | W=100.4um | Current HPWL=1085404.14 um | Best HPWL=431210.20 um | Accept Rate=79.0% | Improvements: 75/500 (15.0%) | Refine: 605715/623343 (97.2%) | Explore: 263028/267157 (98.5%)
T=66.33 | W=100.4um | Current HPWL=1065141.98 um | Best HPWL=431210.20 um | Accept Rate=75.0% | Improvements: 58/500 (11.6%) | Refine: 608369/626875 (97.0%) | Explore: 264153/268625 (98.3%)
T=59.98 | W=100.4um | Current HPWL=1042616.06 um | Best HPWL=431210.20 um | Accept Rate=73.4% | Improvements: 52/500 (10.4%) | Refine: 610929/630336 (96.9%) | Explore: 265296/270164 (98.2%)
T=54.25 | W=100.4um | Current HPWL=1024234.80 um | Best HPWL=431210.20 um | Accept Rate=73.8% | Improvements: 63/500 (12.6%) | Refine: 613549/633839 (96.8%) | Explore: 266397/271661 (98.1%)
T=49.06 | W=100.4um | Current HPWL=999518.14 um | Best HPWL=431210.20 um | Accept Rate=72.4% | Improvements: 67/500 (13.4%) | Refine: 616168/637375 (96.7%) | Explore: 267451/273125 (97.9%)
T=44.37 | W=100.4um | Current HPWL=976500.62 um | Best HPWL=431210.20 um | Accept Rate=72.8% | Improvements: 54/500 (10.8%) | Refine: 618768/640880 (96.5%) | Explore: 268537/274620 (97.8%)
T=40.13 | W=100.4um | Current HPWL=956351.92 um | Best HPWL=431210.20 um | Accept Rate=71.0% | Improvements: 56/500 (11.2%) | Refine: 621296/644362 (96.4%) | Explore: 269596/276138 (97.6%)
T=36.29 | W=100.4um | Current HPWL=938339.68 um | Best HPWL=431210.20 um | Accept Rate=71.8% | Improvements: 55/500 (11.0%) | Refine: 623859/647887 (96.3%) | Explore: 270603/277613 (97.5%)
T=32.82 | W=100.4um | Current HPWL=916853.72 um | Best HPWL=431210.20 um | Accept Rate=71.6% | Improvements: 67/500 (13.4%) | Refine: 626388/651348 (96.2%) | Explore: 271626/279152 (97.3%)
T=29.68 | W=100.4um | Current HPWL=897504.10 um | Best HPWL=431210.20 um | Accept Rate=70.2% | Improvements: 64/500 (12.8%) | Refine: 628938/654853 (96.0%) | Explore: 272584/280647 (97.1%)
T=26.84 | W=100.4um | Current HPWL=881101.79 um | Best HPWL=431210.20 um | Accept Rate=74.0% | Improvements: 52/500 (10.4%) | Refine: 631523/658379 (95.9%) | Explore: 273532/282121 (97.0%)
T=24.28 | W=100.4um | Current HPWL=862950.39 um | Best HPWL=431210.20 um | Accept Rate=70.8% | Improvements: 50/500 (10.0%) | Refine: 634061/661864 (95.8%) | Explore: 274465/283636 (96.8%)
T=21.96 | W=100.4um | Current HPWL=846566.03 um | Best HPWL=431210.20 um | Accept Rate=69.6% | Improvements: 60/500 (12.0%) | Refine: 636642/665396 (95.7%) | Explore: 275355/285104 (96.6%)
T=19.86 | W=100.4um | Current HPWL=829149.97 um | Best HPWL=431210.20 um | Accept Rate=66.2% | Improvements: 44/500 (8.8%) | Refine: 639168/668901 (95.6%) | Explore: 276199/286599 (96.4%)
T=17.96 | W=100.4um | Current HPWL=812241.61 um | Best HPWL=431210.20 um | Accept Rate=69.2% | Improvements: 44/500 (8.8%) | Refine: 641720/672408 (95.4%) | Explore: 277054/288092 (96.2%)
T=16.24 | W=100.4um | Current HPWL=797365.89 um | Best HPWL=431210.20 um | Accept Rate=65.0% | Improvements: 47/500 (9.4%) | Refine: 644281/675923 (95.3%) | Explore: 277859/289577 (96.0%)
T=14.69 | W=100.4um | Current HPWL=780161.15 um | Best HPWL=431210.20 um | Accept Rate=66.4% | Improvements: 58/500 (11.6%) | Refine: 646817/679405 (95.2%) | Explore: 278665/291095 (95.7%)
T=13.28 | W=100.4um | Current HPWL=763528.17 um | Best HPWL=431210.20 um | Accept Rate=66.4% | Improvements: 46/500 (9.2%) | Refine: 649383/682942 (95.1%) | Explore: 279454/292558 (95.5%)
T=12.01 | W=100.4um | Current HPWL=748042.45 um | Best HPWL=431210.20 um | Accept Rate=65.4% | Improvements: 39/500 (7.8%) | Refine: 651945/686472 (95.0%) | Explore: 280179/294028 (95.3%)
T=10.86 | W=100.4um | Current HPWL=733212.21 um | Best HPWL=431210.20 um | Accept Rate=66.6% | Improvements: 49/500 (9.8%) | Refine: 654433/689975 (94.8%) | Explore: 280942/295525 (95.1%)
T=9.83 | W=100.4um | Current HPWL=718370.73 um | Best HPWL=431210.20 um | Accept Rate=64.6% | Improvements: 53/500 (10.6%) | Refine: 656930/693435 (94.7%) | Explore: 281647/297065 (94.8%)
T=8.89 | W=100.4um | Current HPWL=703697.57 um | Best HPWL=431210.20 um | Accept Rate=65.8% | Improvements: 54/500 (10.8%) | Refine: 659366/696922 (94.6%) | Explore: 282380/298578 (94.6%)
T=8.04 | W=100.4um | Current HPWL=691941.93 um | Best HPWL=431210.20 um | Accept Rate=65.8% | Improvements: 30/500 (6.0%) | Refine: 661920/700461 (94.5%) | Explore: 283062/300039 (94.3%)
T=7.27 | W=100.4um | Current HPWL=678082.75 um | Best HPWL=431210.20 um | Accept Rate=63.8% | Improvements: 46/500 (9.2%) | Refine: 664404/703894 (94.4%) | Explore: 283769/301606 (94.1%)
T=6.57 | W=100.4um | Current HPWL=666846.81 um | Best HPWL=431210.20 um | Accept Rate=63.6% | Improvements: 42/500 (8.4%) | Refine: 666873/707357 (94.3%) | Explore: 284444/303143 (93.8%)
T=5.94 | W=100.4um | Current HPWL=653436.11 um | Best HPWL=431210.20 um | Accept Rate=61.8% | Improvements: 36/500 (7.2%) | Refine: 669389/710853 (94.2%) | Explore: 285090/304647 (93.6%)
T=5.38 | W=100.4um | Current HPWL=642587.89 um | Best HPWL=431210.20 um | Accept Rate=64.6% | Improvements: 31/500 (6.2%) | Refine: 671882/714333 (94.1%) | Explore: 285722/306167 (93.3%)
T=4.86 | W=100.4um | Current HPWL=632984.95 um | Best HPWL=431210.20 um | Accept Rate=64.2% | Improvements: 40/500 (8.0%) | Refine: 674386/717843 (93.9%) | Explore: 286314/307657 (93.1%)
T=4.40 | W=100.4um | Current HPWL=623576.95 um | Best HPWL=431210.20 um | Accept Rate=60.6% | Improvements: 35/500 (7.0%) | Refine: 676855/721354 (93.8%) | Explore: 286854/309146 (92.8%)
T=3.98 | W=100.4um | Current HPWL=613780.65 um | Best HPWL=431210.20 um | Accept Rate=59.4% | Improvements: 32/500 (6.4%) | Refine: 679402/724900 (93.7%) | Explore: 287411/310600 (92.5%)
T=3.60 | W=100.4um | Current HPWL=604638.27 um | Best HPWL=431210.20 um | Accept Rate=61.0% | Improvements: 46/500 (9.2%) | Refine: 681865/728370 (93.6%) | Explore: 287994/312130 (92.3%)
T=3.25 | W=100.4um | Current HPWL=595670.37 um | Best HPWL=431210.20 um | Accept Rate=61.8% | Improvements: 35/500 (7.0%) | Refine: 684385/731889 (93.5%) | Explore: 288524/313611 (92.0%)
T=2.94 | W=100.4um | Current HPWL=587987.17 um | Best HPWL=431210.20 um | Accept Rate=60.0% | Improvements: 37/500 (7.4%) | Refine: 686911/735432 (93.4%) | Explore: 289054/315068 (91.7%)
T=2.66 | W=100.4um | Current HPWL=579941.65 um | Best HPWL=431210.20 um | Accept Rate=59.4% | Improvements: 27/500 (5.4%) | Refine: 689456/738960 (93.3%) | Explore: 289564/316540 (91.5%)
T=2.41 | W=100.4um | Current HPWL=572121.11 um | Best HPWL=431210.20 um | Accept Rate=59.0% | Improvements: 38/500 (7.6%) | Refine: 691959/742463 (93.2%) | Explore: 290072/318037 (91.2%)
T=2.18 | W=100.4um | Current HPWL=564183.95 um | Best HPWL=431210.20 um | Accept Rate=63.0% | Improvements: 29/500 (5.8%) | Refine: 694486/745960 (93.1%) | Explore: 290605/319540 (90.9%)
T=1.97 | W=100.4um | Current HPWL=557215.87 um | Best HPWL=431210.20 um | Accept Rate=55.8% | Improvements: 31/500 (6.2%) | Refine: 696932/749419 (93.0%) | Explore: 291114/321081 (90.7%)
T=1.78 | W=100.4um | Current HPWL=551203.69 um | Best HPWL=431210.20 um | Accept Rate=61.2% | Improvements: 29/500 (5.8%) | Refine: 699460/752913 (92.9%) | Explore: 291597/322587 (90.4%)
T=1.61 | W=100.4um | Current HPWL=544594.83 um | Best HPWL=431210.20 um | Accept Rate=56.4% | Improvements: 22/500 (4.4%) | Refine: 701934/756362 (92.8%) | Explore: 292114/324138 (90.1%)
T=1.46 | W=100.4um | Current HPWL=537994.67 um | Best HPWL=431210.20 um | Accept Rate=57.6% | Improvements: 28/500 (5.6%) | Refine: 704447/759869 (92.7%) | Explore: 292587/325631 (89.9%)
T=1.32 | W=100.4um | Current HPWL=531283.87 um | Best HPWL=431210.20 um | Accept Rate=56.4% | Improvements: 27/500 (5.4%) | Refine: 706898/763322 (92.6%) | Explore: 293071/327178 (89.6%)
T=1.19 | W=100.4um | Current HPWL=524521.36 um | Best HPWL=431210.20 um | Accept Rate=59.8% | Improvements: 29/500 (5.8%) | Refine: 709407/766847 (92.5%) | Explore: 293541/328653 (89.3%)
T=1.08 | W=100.4um | Current HPWL=518206.02 um | Best HPWL=431210.20 um | Accept Rate=56.6% | Improvements: 23/500 (4.6%) | Refine: 711911/770306 (92.4%) | Explore: 294003/330194 (89.0%)
T=0.97 | W=100.4um | Current HPWL=511430.30 um | Best HPWL=431210.20 um | Accept Rate=59.6% | Improvements: 29/500 (5.8%) | Refine: 714378/773777 (92.3%) | Explore: 294492/331723 (88.8%)
T=0.88 | W=100.4um | Current HPWL=505797.34 um | Best HPWL=431210.20 um | Accept Rate=56.2% | Improvements: 22/500 (4.4%) | Refine: 716890/777331 (92.2%) | Explore: 294918/333169 (88.5%)
T=0.80 | W=100.4um | Current HPWL=500623.94 um | Best HPWL=431210.20 um | Accept Rate=52.8% | Improvements: 21/500 (4.2%) | Refine: 719372/780799 (92.1%) | Explore: 295341/334701 (88.2%)
T=0.72 | W=100.4um | Current HPWL=495567.16 um | Best HPWL=431210.20 um | Accept Rate=57.0% | Improvements: 25/500 (5.0%) | Refine: 721830/784291 (92.0%) | Explore: 295786/336209 (88.0%)
T=0.65 | W=100.4um | Current HPWL=490529.72 um | Best HPWL=431210.20 um | Accept Rate=62.0% | Improvements: 30/500 (6.0%) | Refine: 724346/787753 (92.0%) | Explore: 296241/337747 (87.7%)
T=0.59 | W=100.4um | Current HPWL=485337.14 um | Best HPWL=431210.20 um | Accept Rate=62.4% | Improvements: 22/500 (4.4%) | Refine: 726849/791243 (91.9%) | Explore: 296701/339257 (87.5%)
T=0.53 | W=100.4um | Current HPWL=479714.94 um | Best HPWL=431210.20 um | Accept Rate=57.0% | Improvements: 25/500 (5.0%) | Refine: 729310/794692 (91.8%) | Explore: 297188/340808 (87.2%)
T=0.48 | W=100.4um | Current HPWL=474461.76 um | Best HPWL=431210.20 um | Accept Rate=56.6% | Improvements: 29/500 (5.8%) | Refine: 731758/798125 (91.7%) | Explore: 297663/342375 (86.9%)
T=0.44 | W=100.4um | Current HPWL=469695.46 um | Best HPWL=431210.20 um | Accept Rate=58.2% | Improvements: 25/500 (5.0%) | Refine: 734266/801587 (91.6%) | Explore: 298111/343913 (86.7%)
T=0.39 | W=100.4um | Current HPWL=465410.36 um | Best HPWL=431210.20 um | Accept Rate=59.6% | Improvements: 21/500 (4.2%) | Refine: 736779/805117 (91.5%) | Explore: 298524/345383 (86.4%)
T=0.36 | W=100.4um | Current HPWL=461521.96 um | Best HPWL=431210.20 um | Accept Rate=58.4% | Improvements: 10/500 (2.0%) | Refine: 739320/808663 (91.4%) | Explore: 298910/346837 (86.2%)
T=0.32 | W=100.4um | Current HPWL=457645.68 um | Best HPWL=431210.20 um | Accept Rate=55.8% | Improvements: 19/500 (3.8%) | Refine: 741845/812219 (91.3%) | Explore: 299292/348281 (85.9%)
T=0.29 | W=100.4um | Current HPWL=452793.12 um | Best HPWL=431210.20 um | Accept Rate=61.6% | Improvements: 30/500 (6.0%) | Refine: 744366/815729 (91.3%) | Explore: 299714/349771 (85.7%)
T=0.26 | W=100.4um | Current HPWL=449307.16 um | Best HPWL=431210.20 um | Accept Rate=61.6% | Improvements: 14/500 (2.8%) | Refine: 746853/819222 (91.2%) | Explore: 300109/351278 (85.4%)
T=0.24 | W=100.4um | Current HPWL=445880.74 um | Best HPWL=431210.20 um | Accept Rate=56.0% | Improvements: 17/500 (3.4%) | Refine: 749288/822721 (91.1%) | Explore: 300493/352779 (85.2%)
T=0.22 | W=100.4um | Current HPWL=441828.34 um | Best HPWL=431210.20 um | Accept Rate=56.0% | Improvements: 16/500 (3.2%) | Refine: 751790/826224 (91.0%) | Explore: 300877/354276 (84.9%)
T=0.20 | W=100.4um | Current HPWL=437604.66 um | Best HPWL=431210.20 um | Accept Rate=57.2% | Improvements: 28/500 (5.6%) | Refine: 754255/829709 (90.9%) | Explore: 301271/355791 (84.7%)
T=0.18 | W=100.4um | Current HPWL=433294.30 um | Best HPWL=431210.20 um | Accept Rate=60.6% | Improvements: 17/500 (3.4%) | Refine: 756725/833196 (90.8%) | Explore: 301675/357304 (84.4%)
  → Found improvement! New best HPWL: 430498.68 um (improvement: -4.60 um)
  → Found improvement! New best HPWL: 430477.36 um (improvement: -21.32 um)
  → Found improvement! New best HPWL: 430470.64 um (improvement: -6.72 um)
  → Found improvement! New best HPWL: 430469.38 um (improvement: -1.26 um)
  → Found improvement! New best HPWL: 430427.98 um (improvement: -41.40 um)
  → Found improvement! New best HPWL: 430410.20 um (improvement: -17.78 um)
  → Found improvement! New best HPWL: 430393.48 um (improvement: -16.72 um)
