# Log file for: designs/6502_mapped.json
# Configuration: {'alpha': 0.98, 'moves': 600, 't_final': 0.001, '_use_greedy_placement': True, '_greedy_placement': 'build/6502/greedy/6502_placement.json'}
# Start time: 2025-11-23T09:17:24.395537
# Command: /home/mohab/Downloads/work/venv/bin/python placer.py --design designs/6502_mapped.json --fabric-cells fabric/fabric_cells.yaml --pins fabric/pins.yaml --output build/6502/sa_alpha0.98_moves600_Tfinal0.001 --sa-alpha 0.98 --sa-moves 600 --sa-T-final 0.001 --initial-placement build/6502/greedy/6502_placement.json --seed 1460620392
================================================================================

Random seed set to: 1460620392
Loading initial placement from: build/6502/greedy/6502_placement.json

============================================================
Simulated Annealing Optimization
============================================================
Initial HPWL: 431210.20 um
Initial Temperature: 4312102000.00
Cooling Rate (alpha): 0.98
Moves per Temperature: 600
Final Temperature: 0.001
Initial Window Size: 501.80 um
Window Cooling Rate (beta): 0.98
Move Probabilities: Refine=70.0%, Explore=30.0%
============================================================

T=4312102000.00 | W=501.8um | Current HPWL=601526.26 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 30/600 (5.0%) | Refine: 432/432 (100.0%) | Explore: 168/168 (100.0%)
T=0.19 | W=100.4um | Current HPWL=535910.79 um | Best HPWL=431210.20 um | Accept Rate=58.3% | Improvements: 24/600 (4.0%) | Refine: 452386/495985 (91.2%) | Explore: 182124/212615 (85.7%)
T=0.16 | W=100.4um | Current HPWL=528060.97 um | Best HPWL=431210.20 um | Accept Rate=60.3% | Improvements: 35/600 (5.8%) | Refine: 455376/500147 (91.0%) | Explore: 182689/214453 (85.2%)
T=0.13 | W=100.4um | Current HPWL=518737.34 um | Best HPWL=431210.20 um | Accept Rate=59.7% | Improvements: 32/600 (5.3%) | Refine: 458388/504371 (90.9%) | Explore: 183253/216229 (84.7%)
T=0.10 | W=100.4um | Current HPWL=511544.94 um | Best HPWL=431210.20 um | Accept Rate=60.2% | Improvements: 26/600 (4.3%) | Refine: 461365/508561 (90.7%) | Explore: 183811/218039 (84.3%)
T=0.09 | W=100.4um | Current HPWL=504602.36 um | Best HPWL=431210.20 um | Accept Rate=60.0% | Improvements: 38/600 (6.3%) | Refine: 464392/512717 (90.6%) | Explore: 184388/219883 (83.9%)
T=0.07 | W=100.4um | Current HPWL=498183.12 um | Best HPWL=431210.20 um | Accept Rate=56.8% | Improvements: 26/600 (4.3%) | Refine: 467353/516924 (90.4%) | Explore: 184923/221676 (83.4%)
T=0.06 | W=100.4um | Current HPWL=490530.64 um | Best HPWL=431210.20 um | Accept Rate=60.0% | Improvements: 30/600 (5.0%) | Refine: 470322/521084 (90.3%) | Explore: 185502/223516 (83.0%)
T=0.05 | W=100.4um | Current HPWL=483171.70 um | Best HPWL=431210.20 um | Accept Rate=57.5% | Improvements: 32/600 (5.3%) | Refine: 473316/525317 (90.1%) | Explore: 186021/225283 (82.6%)
T=0.04 | W=100.4um | Current HPWL=475791.94 um | Best HPWL=431210.20 um | Accept Rate=60.3% | Improvements: 27/600 (4.5%) | Refine: 476316/529518 (90.0%) | Explore: 186579/227082 (82.2%)
T=0.03 | W=100.4um | Current HPWL=470111.24 um | Best HPWL=431210.20 um | Accept Rate=52.5% | Improvements: 19/600 (3.2%) | Refine: 479323/533728 (89.8%) | Explore: 187054/228872 (81.7%)
T=0.03 | W=100.4um | Current HPWL=464035.12 um | Best HPWL=431210.20 um | Accept Rate=59.0% | Improvements: 35/600 (5.8%) | Refine: 482362/537958 (89.7%) | Explore: 187552/230642 (81.3%)
T=0.02 | W=100.4um | Current HPWL=457059.90 um | Best HPWL=431210.20 um | Accept Rate=57.7% | Improvements: 32/600 (5.3%) | Refine: 485313/542101 (89.5%) | Explore: 188072/232499 (80.9%)
T=0.02 | W=100.4um | Current HPWL=451718.28 um | Best HPWL=431210.20 um | Accept Rate=56.0% | Improvements: 21/600 (3.5%) | Refine: 488264/546270 (89.4%) | Explore: 188576/234330 (80.5%)
T=0.01 | W=100.4um | Current HPWL=446508.76 um | Best HPWL=431210.20 um | Accept Rate=58.5% | Improvements: 32/600 (5.3%) | Refine: 491178/550438 (89.2%) | Explore: 189103/236162 (80.1%)
T=0.01 | W=100.4um | Current HPWL=439852.84 um | Best HPWL=431210.20 um | Accept Rate=56.5% | Improvements: 31/600 (5.2%) | Refine: 494162/554600 (89.1%) | Explore: 189621/238000 (79.7%)
T=0.01 | W=100.4um | Current HPWL=434195.24 um | Best HPWL=431210.20 um | Accept Rate=59.0% | Improvements: 25/600 (4.2%) | Refine: 497118/558782 (89.0%) | Explore: 190138/239818 (79.3%)
  → Found improvement! New best HPWL: 429708.22 um (improvement: -27.20 um)
  → Found improvement! New best HPWL: 429671.62 um (improvement: -36.60 um)
  → Found improvement! New best HPWL: 429669.70 um (improvement: -1.92 um)
  → Found improvement! New best HPWL: 429653.38 um (improvement: -16.32 um)
  → Found improvement! New best HPWL: 429623.48 um (improvement: -29.90 um)
  → Found improvement! New best HPWL: 429616.58 um (improvement: -6.90 um)
  → Found improvement! New best HPWL: 429581.64 um (improvement: -34.94 um)
  → Found improvement! New best HPWL: 429565.54 um (improvement: -16.10 um)
  → Found improvement! New best HPWL: 429557.34 um (improvement: -8.20 um)
  → Found improvement! New best HPWL: 429529.26 um (improvement: -28.08 um)
  → Found improvement! New best HPWL: 429526.54 um (improvement: -2.72 um)
  → Found improvement! New best HPWL: 429494.10 um (improvement: -32.44 um)
  → Found improvement! New best HPWL: 429447.92 um (improvement: -46.18 um)
  → Found improvement! New best HPWL: 429444.38 um (improvement: -3.54 um)
  → Found improvement! New best HPWL: 429422.00 um (improvement: -22.38 um)
  → Found improvement! New best HPWL: 429403.78 um (improvement: -18.22 um)
  → Found improvement! New best HPWL: 429401.06 um (improvement: -2.72 um)
  → Found improvement! New best HPWL: 429393.54 um (improvement: -7.52 um)
  → Found improvement! New best HPWL: 429364.98 um (improvement: -28.56 um)
  → Found improvement! New best HPWL: 429354.10 um (improvement: -10.88 um)
  → Found improvement! New best HPWL: 429327.50 um (improvement: -26.60 um)
  → Found improvement! New best HPWL: 429309.94 um (improvement: -17.56 um)
  → Found improvement! New best HPWL: 429247.62 um (improvement: -62.32 um)
T=0.01 | W=100.4um | Current HPWL=429247.62 um | Best HPWL=429247.62 um | Accept Rate=58.3% | Improvements: 24/600 (4.0%) | Refine: 500132/562987 (88.8%) | Explore: 190583/241613 (78.9%)
  → Found improvement! New best HPWL: 424365.10 um (improvement: -60.68 um)
  → Found improvement! New best HPWL: 424362.80 um (improvement: -2.30 um)
  → Found improvement! New best HPWL: 424351.92 um (improvement: -10.88 um)
  → Found improvement! New best HPWL: 424312.22 um (improvement: -39.70 um)
  → Found improvement! New best HPWL: 424260.78 um (improvement: -51.44 um)
  → Found improvement! New best HPWL: 424228.14 um (improvement: -32.64 um)
  → Found improvement! New best HPWL: 424227.30 um (improvement: -0.84 um)
  → Found improvement! New best HPWL: 424156.18 um (improvement: -71.12 um)
  → Found improvement! New best HPWL: 424128.58 um (improvement: -27.60 um)
  → Found improvement! New best HPWL: 424118.10 um (improvement: -10.48 um)
  → Found improvement! New best HPWL: 424115.80 um (improvement: -2.30 um)
  → Found improvement! New best HPWL: 424057.08 um (improvement: -58.72 um)
  → Found improvement! New best HPWL: 424048.92 um (improvement: -8.16 um)
  → Found improvement! New best HPWL: 424048.92 um (improvement: 0.00 um)
  → Found improvement! New best HPWL: 424002.58 um (improvement: -46.34 um)
  → Found improvement! New best HPWL: 423986.26 um (improvement: -16.32 um)
  → Found improvement! New best HPWL: 423966.90 um (improvement: -19.36 um)
  → Found improvement! New best HPWL: 423859.82 um (improvement: -107.08 um)
  → Found improvement! New best HPWL: 423832.22 um (improvement: -27.60 um)
  → Found improvement! New best HPWL: 423832.22 um (improvement: 0.00 um)
  → Found improvement! New best HPWL: 423673.02 um (improvement: -159.20 um)
  → Found improvement! New best HPWL: 423662.54 um (improvement: -10.48 um)
T=0.01 | W=100.4um | Current HPWL=423662.54 um | Best HPWL=423662.54 um | Accept Rate=60.3% | Improvements: 21/600 (3.5%) | Refine: 503174/567238 (88.7%) | Explore: 191034/243362 (78.5%)
  → Found improvement! New best HPWL: 419164.65 um (improvement: -24.48 um)
  → Found improvement! New best HPWL: 419121.13 um (improvement: -43.52 um)
  → Found improvement! New best HPWL: 419096.67 um (improvement: -24.46 um)
  → Found improvement! New best HPWL: 418974.77 um (improvement: -121.90 um)
  → Found improvement! New best HPWL: 418965.61 um (improvement: -9.16 um)
  → Found improvement! New best HPWL: 418941.95 um (improvement: -23.66 um)
  → Found improvement! New best HPWL: 418935.05 um (improvement: -6.90 um)
  → Found improvement! New best HPWL: 418921.87 um (improvement: -13.18 um)
  → Found improvement! New best HPWL: 418894.27 um (improvement: -27.60 um)
  → Found improvement! New best HPWL: 418861.63 um (improvement: -32.64 um)
  → Found improvement! New best HPWL: 418836.85 um (improvement: -24.78 um)
  → Found improvement! New best HPWL: 418793.33 um (improvement: -43.52 um)
  → Found improvement! New best HPWL: 418786.89 um (improvement: -6.44 um)
  → Found improvement! New best HPWL: 418784.59 um (improvement: -2.30 um)
  → Found improvement! New best HPWL: 418769.41 um (improvement: -15.18 um)
  → Found improvement! New best HPWL: 418744.11 um (improvement: -25.30 um)
  → Found improvement! New best HPWL: 418734.37 um (improvement: -9.74 um)
  → Found improvement! New best HPWL: 418658.45 um (improvement: -75.92 um)
  → Found improvement! New best HPWL: 418656.15 um (improvement: -2.30 um)
  → Found improvement! New best HPWL: 418637.53 um (improvement: -18.62 um)
  → Found improvement! New best HPWL: 418634.81 um (improvement: -2.72 um)
  → Found improvement! New best HPWL: 418634.81 um (improvement: 0.00 um)
  → Found improvement! New best HPWL: 418621.25 um (improvement: -13.56 um)
T=0.01 | W=100.4um | Current HPWL=418621.25 um | Best HPWL=418621.25 um | Accept Rate=57.2% | Improvements: 22/600 (3.7%) | Refine: 506151/571442 (88.6%) | Explore: 191514/245158 (78.1%)
  → Found improvement! New best HPWL: 414217.21 um (improvement: -32.64 um)
  → Found improvement! New best HPWL: 414206.33 um (improvement: -10.88 um)
  → Found improvement! New best HPWL: 414196.71 um (improvement: -9.62 um)
  → Found improvement! New best HPWL: 414153.19 um (improvement: -43.52 um)
  → Found improvement! New best HPWL: 414140.63 um (improvement: -12.56 um)
  → Found improvement! New best HPWL: 414104.83 um (improvement: -35.80 um)
  → Found improvement! New best HPWL: 414097.09 um (improvement: -7.74 um)
  → Found improvement! New best HPWL: 414084.33 um (improvement: -12.76 um)
  → Found improvement! New best HPWL: 414073.65 um (improvement: -10.68 um)
  → Found improvement! New best HPWL: 414062.15 um (improvement: -11.50 um)
  → Found improvement! New best HPWL: 414051.27 um (improvement: -10.88 um)
  → Found improvement! New best HPWL: 414037.35 um (improvement: -13.92 um)
  → Found improvement! New best HPWL: 413864.59 um (improvement: -172.76 um)
  → Found improvement! New best HPWL: 413857.91 um (improvement: -6.68 um)
  → Found improvement! New best HPWL: 413837.19 um (improvement: -20.72 um)
  → Found improvement! New best HPWL: 413744.19 um (improvement: -93.00 um)
  → Found improvement! New best HPWL: 413723.27 um (improvement: -20.92 um)
  → Found improvement! New best HPWL: 413706.95 um (improvement: -16.32 um)
  → Found improvement! New best HPWL: 413668.45 um (improvement: -38.50 um)
  → Found improvement! New best HPWL: 413654.65 um (improvement: -13.80 um)
  → Found improvement! New best HPWL: 413646.91 um (improvement: -7.74 um)
  → Found improvement! New best HPWL: 413644.19 um (improvement: -2.72 um)
  → Found improvement! New best HPWL: 413635.81 um (improvement: -8.38 um)
  → Found improvement! New best HPWL: 413619.49 um (improvement: -16.32 um)
T=0.00 | W=100.4um | Current HPWL=413619.49 um | Best HPWL=413619.49 um | Accept Rate=57.7% | Improvements: 24/600 (4.0%) | Refine: 509087/575593 (88.4%) | Explore: 191990/247007 (77.7%)
  → Found improvement! New best HPWL: 409477.21 um (improvement: -22.56 um)
  → Found improvement! New best HPWL: 409445.01 um (improvement: -32.20 um)
  → Found improvement! New best HPWL: 409399.93 um (improvement: -45.08 um)
  → Found improvement! New best HPWL: 409384.67 um (improvement: -15.26 um)
  → Found improvement! New best HPWL: 409357.47 um (improvement: -27.20 um)
  → Found improvement! New best HPWL: 409353.79 um (improvement: -3.68 um)
  → Found improvement! New best HPWL: 409351.49 um (improvement: -2.30 um)
  → Found improvement! New best HPWL: 409319.29 um (improvement: -32.20 um)
  → Found improvement! New best HPWL: 409286.65 um (improvement: -32.64 um)
  → Found improvement! New best HPWL: 409282.23 um (improvement: -4.42 um)
  → Found improvement! New best HPWL: 409249.59 um (improvement: -32.64 um)
  → Found improvement! New best HPWL: 409233.27 um (improvement: -16.32 um)
  → Found improvement! New best HPWL: 409189.97 um (improvement: -43.30 um)
  → Found improvement! New best HPWL: 409183.91 um (improvement: -6.06 um)
  → Found improvement! New best HPWL: 409182.85 um (improvement: -1.06 um)
  → Found improvement! New best HPWL: 409175.95 um (improvement: -6.90 um)
  → Found improvement! New best HPWL: 409170.51 um (improvement: -5.44 um)
T=0.00 | W=100.4um | Current HPWL=409170.51 um | Best HPWL=409170.51 um | Accept Rate=59.0% | Improvements: 18/600 (3.0%) | Refine: 512086/579773 (88.3%) | Explore: 192464/248827 (77.3%)
  → Found improvement! New best HPWL: 405215.19 um (improvement: -21.68 um)
  → Found improvement! New best HPWL: 405213.51 um (improvement: -1.68 um)
  → Found improvement! New best HPWL: 405209.55 um (improvement: -3.96 um)
  → Found improvement! New best HPWL: 405208.71 um (improvement: -0.84 um)
  → Found improvement! New best HPWL: 405197.79 um (improvement: -10.92 um)
  → Found improvement! New best HPWL: 405178.75 um (improvement: -19.04 um)
  → Found improvement! New best HPWL: 405171.85 um (improvement: -6.90 um)
  → Found improvement! New best HPWL: 405144.51 um (improvement: -27.34 um)
  → Found improvement! New best HPWL: 405141.79 um (improvement: -2.72 um)
  → Found improvement! New best HPWL: 405122.33 um (improvement: -19.46 um)
  → Found improvement! New best HPWL: 405120.49 um (improvement: -1.84 um)
  → Found improvement! New best HPWL: 405066.97 um (improvement: -53.52 um)
  → Found improvement! New best HPWL: 405065.29 um (improvement: -1.68 um)
  → Found improvement! New best HPWL: 405052.31 um (improvement: -12.98 um)
  → Found improvement! New best HPWL: 405039.79 um (improvement: -12.52 um)
  → Found improvement! New best HPWL: 405007.59 um (improvement: -32.20 um)
  → Found improvement! New best HPWL: 404992.87 um (improvement: -14.72 um)
  → Found improvement! New best HPWL: 404980.51 um (improvement: -12.36 um)
  → Found improvement! New best HPWL: 404945.23 um (improvement: -35.28 um)
  → Found improvement! New best HPWL: 404936.03 um (improvement: -9.20 um)
  → Found improvement! New best HPWL: 404929.13 um (improvement: -6.90 um)
  → Found improvement! New best HPWL: 404857.09 um (improvement: -72.04 um)
  → Found improvement! New best HPWL: 404853.19 um (improvement: -3.90 um)
  → Found improvement! New best HPWL: 404813.65 um (improvement: -39.54 um)
  → Found improvement! New best HPWL: 404790.65 um (improvement: -23.00 um)
  → Found improvement! New best HPWL: 404774.33 um (improvement: -16.32 um)
  → Found improvement! New best HPWL: 404769.39 um (improvement: -4.94 um)
  → Found improvement! New best HPWL: 404760.47 um (improvement: -8.92 um)
  → Found improvement! New best HPWL: 404741.01 um (improvement: -19.46 um)
T=0.00 | W=100.4um | Current HPWL=404741.01 um | Best HPWL=404741.01 um | Accept Rate=60.2% | Improvements: 31/600 (5.2%) | Refine: 515111/584017 (88.2%) | Explore: 192925/250583 (77.0%)
  → Found improvement! New best HPWL: 400294.65 um (improvement: -28.52 um)
  → Found improvement! New best HPWL: 400269.77 um (improvement: -24.88 um)
  → Found improvement! New best HPWL: 400226.25 um (improvement: -43.52 um)
  → Found improvement! New best HPWL: 400219.35 um (improvement: -6.90 um)
  → Found improvement! New best HPWL: 400179.59 um (improvement: -39.76 um)
  → Found improvement! New best HPWL: 400175.87 um (improvement: -3.72 um)
  → Found improvement! New best HPWL: 400134.07 um (improvement: -41.80 um)
  → Found improvement! New best HPWL: 400106.47 um (improvement: -27.60 um)
  → Found improvement! New best HPWL: 400106.47 um (improvement: 0.00 um)
  → Found improvement! New best HPWL: 400105.63 um (improvement: -0.84 um)
  → Found improvement! New best HPWL: 400062.11 um (improvement: -43.52 um)
  → Found improvement! New best HPWL: 400016.07 um (improvement: -46.04 um)
  → Found improvement! New best HPWL: 400008.13 um (improvement: -7.94 um)
  → Found improvement! New best HPWL: 400008.13 um (improvement: 0.00 um)
  → Found improvement! New best HPWL: 400005.55 um (improvement: -2.58 um)
  → Found improvement! New best HPWL: 399990.41 um (improvement: -15.14 um)
  → Found improvement! New best HPWL: 399987.19 um (improvement: -3.22 um)
  → Found improvement! New best HPWL: 399979.67 um (improvement: -7.52 um)
  → Found improvement! New best HPWL: 399976.11 um (improvement: -3.56 um)
  → Found improvement! New best HPWL: 399970.67 um (improvement: -5.44 um)
  → Found improvement! New best HPWL: 399955.39 um (improvement: -15.28 um)
  → Found improvement! New best HPWL: 399902.71 um (improvement: -52.68 um)
  → Found improvement! New best HPWL: 399886.39 um (improvement: -16.32 um)
  → Found improvement! New best HPWL: 399881.79 um (improvement: -4.60 um)
  → Found improvement! New best HPWL: 399835.79 um (improvement: -46.00 um)
  → Found improvement! New best HPWL: 399819.47 um (improvement: -16.32 um)
  → Found improvement! New best HPWL: 399801.99 um (improvement: -17.48 um)
  → Found improvement! New best HPWL: 399791.33 um (improvement: -10.66 um)
  → Found improvement! New best HPWL: 399761.57 um (improvement: -29.76 um)
  → Found improvement! New best HPWL: 399734.81 um (improvement: -26.76 um)
  → Found improvement! New best HPWL: 399733.75 um (improvement: -1.06 um)
  → Found improvement! New best HPWL: 399723.71 um (improvement: -10.04 um)
T=0.00 | W=100.4um | Current HPWL=399723.71 um | Best HPWL=399723.71 um | Accept Rate=57.2% | Improvements: 30/600 (5.0%) | Refine: 518078/588193 (88.1%) | Explore: 193396/252407 (76.6%)
T=0.00 | W=100.4um | Current HPWL=397401.13 um | Best HPWL=397401.13 um | Accept Rate=58.0% | Improvements: 20/600 (3.3%) | Refine: 519858/590698 (88.0%) | Explore: 193667/253502 (76.4%)
T=0.00 | W=100.4um | Current HPWL=396996.11 um | Best HPWL=396996.11 um | Accept Rate=55.0% | Improvements: 22/600 (3.7%) | Refine: 520151/591120 (88.0%) | Explore: 193704/253680 (76.4%)
T=0.00 | W=100.4um | Current HPWL=396372.49 um | Best HPWL=396372.49 um | Accept Rate=57.2% | Improvements: 27/600 (4.5%) | Refine: 520437/591518 (88.0%) | Explore: 193761/253882 (76.3%)
T=0.00 | W=100.4um | Current HPWL=395995.05 um | Best HPWL=395995.05 um | Accept Rate=56.5% | Improvements: 15/600 (2.5%) | Refine: 520730/591940 (88.0%) | Explore: 193807/254060 (76.3%)
  → Found improvement! New best HPWL: 395982.09 um (improvement: -12.96 um)
  → Found improvement! New best HPWL: 395954.49 um (improvement: -27.60 um)
  → Found improvement! New best HPWL: 395936.09 um (improvement: -18.40 um)
  → Found improvement! New best HPWL: 395914.33 um (improvement: -21.76 um)
  → Found improvement! New best HPWL: 395903.29 um (improvement: -11.04 um)
  → Found improvement! New best HPWL: 395893.05 um (improvement: -10.24 um)
  → Found improvement! New best HPWL: 395893.05 um (improvement: 0.00 um)
  → Found improvement! New best HPWL: 395851.25 um (improvement: -41.80 um)
  → Found improvement! New best HPWL: 395850.71 um (improvement: -0.54 um)
  → Found improvement! New best HPWL: 395837.11 um (improvement: -13.60 um)
  → Found improvement! New best HPWL: 395837.11 um (improvement: 0.00 um)
  → Found improvement! New best HPWL: 395834.39 um (improvement: -2.72 um)
  → Found improvement! New best HPWL: 395794.85 um (improvement: -39.54 um)
  → Found improvement! New best HPWL: 395787.95 um (improvement: -6.90 um)
  → Found improvement! New best HPWL: 395782.51 um (improvement: -5.44 um)
  → Found improvement! New best HPWL: 395777.45 um (improvement: -5.06 um)
  → Found improvement! New best HPWL: 395726.85 um (improvement: -50.60 um)
  → Found improvement! New best HPWL: 395608.01 um (improvement: -118.84 um)
  → Found improvement! New best HPWL: 395594.41 um (improvement: -13.60 um)
  → Found improvement! New best HPWL: 395578.09 um (improvement: -16.32 um)
  → Found improvement! New best HPWL: 395578.09 um (improvement: -0.00 um)
  → Found improvement! New best HPWL: 395575.53 um (improvement: -2.56 um)
  → Found improvement! New best HPWL: 395542.49 um (improvement: -33.04 um)
  → Found improvement! New best HPWL: 395533.29 um (improvement: -9.20 um)
  → Found improvement! New best HPWL: 395516.97 um (improvement: -16.32 um)
T=0.00 | W=100.4um | Current HPWL=395516.97 um | Best HPWL=395516.97 um | Accept Rate=59.7% | Improvements: 25/600 (4.2%) | Refine: 521048/592360 (88.0%) | Explore: 193847/254240 (76.2%)
T=0.00 | W=100.4um | Current HPWL=395194.35 um | Best HPWL=395194.35 um | Accept Rate=59.0% | Improvements: 21/600 (3.5%) | Refine: 521360/592786 (88.0%) | Explore: 193889/254414 (76.2%)
T=0.00 | W=100.4um | Current HPWL=394880.31 um | Best HPWL=394880.31 um | Accept Rate=57.0% | Improvements: 18/600 (3.0%) | Refine: 521657/593217 (87.9%) | Explore: 193934/254583 (76.2%)
T=0.00 | W=100.4um | Current HPWL=394696.17 um | Best HPWL=394696.17 um | Accept Rate=59.8% | Improvements: 18/600 (3.0%) | Refine: 521967/593638 (87.9%) | Explore: 193983/254762 (76.1%)
T=0.00 | W=100.4um | Current HPWL=394253.45 um | Best HPWL=394253.45 um | Accept Rate=60.5% | Improvements: 21/600 (3.5%) | Refine: 522282/594058 (87.9%) | Explore: 194031/254942 (76.1%)
T=0.00 | W=100.4um | Current HPWL=393884.97 um | Best HPWL=393884.97 um | Accept Rate=60.0% | Improvements: 15/600 (2.5%) | Refine: 522601/594490 (87.9%) | Explore: 194072/255110 (76.1%)
T=0.00 | W=100.4um | Current HPWL=393352.89 um | Best HPWL=393352.89 um | Accept Rate=56.5% | Improvements: 24/600 (4.0%) | Refine: 522893/594910 (87.9%) | Explore: 194119/255290 (76.0%)
T=0.00 | W=100.4um | Current HPWL=393002.85 um | Best HPWL=393002.85 um | Accept Rate=58.5% | Improvements: 22/600 (3.7%) | Refine: 523196/595313 (87.9%) | Explore: 194167/255487 (76.0%)
T=0.00 | W=100.4um | Current HPWL=392613.29 um | Best HPWL=392613.29 um | Accept Rate=54.8% | Improvements: 19/600 (3.2%) | Refine: 523485/595748 (87.9%) | Explore: 194207/255652 (76.0%)
T=0.00 | W=100.4um | Current HPWL=392168.95 um | Best HPWL=392168.95 um | Accept Rate=57.8% | Improvements: 16/600 (2.7%) | Refine: 523789/596169 (87.9%) | Explore: 194250/255831 (75.9%)
  → Found improvement! New best HPWL: 392125.03 um (improvement: -43.92 um)
  → Found improvement! New best HPWL: 392114.15 um (improvement: -10.88 um)
  → Found improvement! New best HPWL: 392113.71 um (improvement: -0.44 um)
  → Found improvement! New best HPWL: 392064.77 um (improvement: -48.94 um)
  → Found improvement! New best HPWL: 392015.41 um (improvement: -49.36 um)
  → Found improvement! New best HPWL: 391979.65 um (improvement: -35.76 um)
  → Found improvement! New best HPWL: 391974.21 um (improvement: -5.44 um)
  → Found improvement! New best HPWL: 391969.61 um (improvement: -4.60 um)
  → Found improvement! New best HPWL: 391965.85 um (improvement: -3.76 um)
  → Found improvement! New best HPWL: 391959.55 um (improvement: -6.30 um)
  → Found improvement! New best HPWL: 391841.29 um (improvement: -118.26 um)
  → Found improvement! New best HPWL: 391837.15 um (improvement: -4.14 um)
  → Found improvement! New best HPWL: 391828.57 um (improvement: -8.58 um)
  → Found improvement! New best HPWL: 391806.21 um (improvement: -22.36 um)
  → Found improvement! New best HPWL: 391763.53 um (improvement: -42.68 um)
  → Found improvement! New best HPWL: 391758.79 um (improvement: -4.74 um)
  → Found improvement! New best HPWL: 391757.95 um (improvement: -0.84 um)
  → Found improvement! New best HPWL: 391732.65 um (improvement: -25.30 um)
  → Found improvement! New best HPWL: 391649.81 um (improvement: -82.84 um)
  → Found improvement! New best HPWL: 391630.57 um (improvement: -19.24 um)
  → Found improvement! New best HPWL: 391629.65 um (improvement: -0.92 um)
  → Found improvement! New best HPWL: 391601.53 um (improvement: -28.12 um)
T=0.00 | W=100.4um | Current HPWL=391601.53 um | Best HPWL=391601.53 um | Accept Rate=59.0% | Improvements: 22/600 (3.7%) | Refine: 524092/596582 (87.8%) | Explore: 194301/256018 (75.9%)
T=0.00 | W=100.4um | Current HPWL=391190.41 um | Best HPWL=391190.41 um | Accept Rate=60.3% | Improvements: 16/600 (2.7%) | Refine: 524412/597026 (87.8%) | Explore: 194343/256174 (75.9%)
T=0.00 | W=100.4um | Current HPWL=390890.67 um | Best HPWL=390890.67 um | Accept Rate=59.0% | Improvements: 14/600 (2.3%) | Refine: 524725/597459 (87.8%) | Explore: 194384/256341 (75.8%)
T=0.00 | W=100.4um | Current HPWL=390362.61 um | Best HPWL=390362.61 um | Accept Rate=60.2% | Improvements: 24/600 (4.0%) | Refine: 525043/597898 (87.8%) | Explore: 194427/256502 (75.8%)
T=0.00 | W=100.4um | Current HPWL=389977.15 um | Best HPWL=389977.15 um | Accept Rate=56.8% | Improvements: 19/600 (3.2%) | Refine: 525340/598310 (87.8%) | Explore: 194471/256690 (75.8%)
T=0.00 | W=100.4um | Current HPWL=389697.79 um | Best HPWL=389697.79 um | Accept Rate=60.7% | Improvements: 17/600 (2.8%) | Refine: 525665/598735 (87.8%) | Explore: 194510/256865 (75.7%)
T=0.00 | W=100.4um | Current HPWL=389596.63 um | Best HPWL=389596.63 um | Accept Rate=57.0% | Improvements: 11/600 (1.8%) | Refine: 525971/599158 (87.8%) | Explore: 194546/257042 (75.7%)
T=0.00 | W=100.4um | Current HPWL=389448.23 um | Best HPWL=389448.23 um | Accept Rate=60.0% | Improvements: 16/600 (2.7%) | Refine: 526290/599594 (87.8%) | Explore: 194587/257206 (75.7%)
T=0.00 | W=100.4um | Current HPWL=388919.15 um | Best HPWL=388919.15 um | Accept Rate=56.7% | Improvements: 21/600 (3.5%) | Refine: 526578/600012 (87.8%) | Explore: 194639/257388 (75.6%)
T=0.00 | W=100.4um | Current HPWL=388247.41 um | Best HPWL=388247.41 um | Accept Rate=59.8% | Improvements: 33/600 (5.5%) | Refine: 526877/600423 (87.8%) | Explore: 194699/257577 (75.6%)
  → Found improvement! New best HPWL: 388208.31 um (improvement: -39.10 um)
  → Found improvement! New best HPWL: 388135.25 um (improvement: -73.06 um)
  → Found improvement! New best HPWL: 388109.41 um (improvement: -25.84 um)
  → Found improvement! New best HPWL: 388100.83 um (improvement: -8.58 um)
  → Found improvement! New best HPWL: 388076.15 um (improvement: -24.68 um)
  → Found improvement! New best HPWL: 388046.65 um (improvement: -29.50 um)
  → Found improvement! New best HPWL: 388032.01 um (improvement: -14.64 um)
  → Found improvement! New best HPWL: 387992.69 um (improvement: -39.32 um)
  → Found improvement! New best HPWL: 387988.63 um (improvement: -4.06 um)
  → Found improvement! New best HPWL: 387973.07 um (improvement: -15.56 um)
  → Found improvement! New best HPWL: 387948.23 um (improvement: -24.84 um)
  → Found improvement! New best HPWL: 387901.21 um (improvement: -47.02 um)
  → Found improvement! New best HPWL: 387863.13 um (improvement: -38.08 um)
  → Found improvement! New best HPWL: 387863.13 um (improvement: 0.00 um)
  → Found improvement! New best HPWL: 387857.69 um (improvement: -5.44 um)
  → Found improvement! New best HPWL: 387844.93 um (improvement: -12.76 um)
  → Found improvement! New best HPWL: 387840.33 um (improvement: -4.60 um)
  → Found improvement! New best HPWL: 387837.61 um (improvement: -2.72 um)
T=0.00 | W=100.4um | Current HPWL=387837.61 um | Best HPWL=387837.61 um | Accept Rate=57.3% | Improvements: 19/600 (3.2%) | Refine: 527179/600851 (87.7%) | Explore: 194741/257749 (75.6%)
