# Log file for: designs/6502_mapped.json
# Configuration: {'alpha': 0.99, 'moves': 700, 't_final': 0.001, '_use_greedy_placement': True, '_greedy_placement': 'build/6502/greedy/6502_placement.json'}
# Start time: 2025-11-23T09:50:14.733132
# Command: /home/mohab/Downloads/work/venv/bin/python placer.py --design designs/6502_mapped.json --fabric-cells fabric/fabric_cells.yaml --pins fabric/pins.yaml --output build/6502/sa_alpha0.99_moves700_Tfinal0.001 --sa-alpha 0.99 --sa-moves 700 --sa-T-final 0.001 --initial-placement build/6502/greedy/6502_placement.json --seed 1537909405
================================================================================

Random seed set to: 1537909405
Loading initial placement from: build/6502/greedy/6502_placement.json

============================================================
Simulated Annealing Optimization
============================================================
Initial HPWL: 431210.20 um
Initial Temperature: 4312102000.00
Cooling Rate (alpha): 0.99
Moves per Temperature: 700
Final Temperature: 0.001
Initial Window Size: 501.80 um
Window Cooling Rate (beta): 0.98
Move Probabilities: Refine=70.0%, Explore=30.0%
============================================================

T=4312102000.00 | W=501.8um | Current HPWL=618176.65 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 30/700 (4.3%) | Refine: 494/494 (100.0%) | Explore: 206/206 (100.0%)
T=33718.38 | W=100.4um | Current HPWL=1851359.86 um | Best HPWL=431210.20 um | Accept Rate=99.7% | Improvements: 163/700 (23.3%) | Refine: 573200/573308 (100.0%) | Explore: 246376/246392 (100.0%)
T=30494.30 | W=100.4um | Current HPWL=1850770.80 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 185/700 (26.4%) | Refine: 578098/578213 (100.0%) | Explore: 248471/248487 (100.0%)
T=27578.50 | W=100.4um | Current HPWL=1865101.98 um | Best HPWL=431210.20 um | Accept Rate=99.9% | Improvements: 169/700 (24.1%) | Refine: 583021/583149 (100.0%) | Explore: 250535/250551 (100.0%)
T=24941.50 | W=100.4um | Current HPWL=1861793.44 um | Best HPWL=431210.20 um | Accept Rate=100.0% | Improvements: 161/700 (23.0%) | Refine: 587956/588098 (100.0%) | Explore: 252583/252602 (100.0%)
T=22556.64 | W=100.4um | Current HPWL=1845204.01 um | Best HPWL=431210.20 um | Accept Rate=99.7% | Improvements: 178/700 (25.4%) | Refine: 592885/593032 (100.0%) | Explore: 254645/254668 (100.0%)
T=20399.82 | W=100.4um | Current HPWL=1836796.52 um | Best HPWL=431210.20 um | Accept Rate=99.7% | Improvements: 175/700 (25.0%) | Refine: 597757/597919 (100.0%) | Explore: 256754/256781 (100.0%)
T=18449.24 | W=100.4um | Current HPWL=1846782.00 um | Best HPWL=431210.20 um | Accept Rate=99.4% | Improvements: 173/700 (24.7%) | Refine: 602627/602806 (100.0%) | Explore: 258862/258894 (100.0%)
T=16685.16 | W=100.4um | Current HPWL=1852072.51 um | Best HPWL=431210.20 um | Accept Rate=99.9% | Improvements: 135/700 (19.3%) | Refine: 607501/607698 (100.0%) | Explore: 260968/261002 (100.0%)
T=15089.76 | W=100.4um | Current HPWL=1863903.01 um | Best HPWL=431210.20 um | Accept Rate=99.4% | Improvements: 154/700 (22.0%) | Refine: 612390/612612 (100.0%) | Explore: 263049/263088 (100.0%)
T=13646.91 | W=100.4um | Current HPWL=1856388.48 um | Best HPWL=431210.20 um | Accept Rate=99.7% | Improvements: 154/700 (22.0%) | Refine: 617270/617525 (100.0%) | Explore: 265134/265175 (100.0%)
T=12342.02 | W=100.4um | Current HPWL=1863955.27 um | Best HPWL=431210.20 um | Accept Rate=99.4% | Improvements: 166/700 (23.7%) | Refine: 622224/622507 (100.0%) | Explore: 267149/267193 (100.0%)
T=11161.90 | W=100.4um | Current HPWL=1857477.83 um | Best HPWL=431210.20 um | Accept Rate=99.4% | Improvements: 161/700 (23.0%) | Refine: 627053/627361 (100.0%) | Explore: 269289/269339 (100.0%)
T=10094.62 | W=100.4um | Current HPWL=1860451.84 um | Best HPWL=431210.20 um | Accept Rate=99.4% | Improvements: 153/700 (21.9%) | Refine: 631960/632309 (99.9%) | Explore: 271338/271391 (100.0%)
T=9129.40 | W=100.4um | Current HPWL=1858697.07 um | Best HPWL=431210.20 um | Accept Rate=99.4% | Improvements: 170/700 (24.3%) | Refine: 636884/637258 (99.9%) | Explore: 273382/273442 (100.0%)
T=8256.46 | W=100.4um | Current HPWL=1870537.50 um | Best HPWL=431210.20 um | Accept Rate=99.4% | Improvements: 162/700 (23.1%) | Refine: 641751/642165 (99.9%) | Explore: 275468/275535 (100.0%)
T=7467.00 | W=100.4um | Current HPWL=1841833.68 um | Best HPWL=431210.20 um | Accept Rate=98.7% | Improvements: 159/700 (22.7%) | Refine: 646572/647033 (99.9%) | Explore: 277596/277667 (100.0%)
T=6753.02 | W=100.4um | Current HPWL=1870603.21 um | Best HPWL=431210.20 um | Accept Rate=99.6% | Improvements: 162/700 (23.1%) | Refine: 651386/651884 (99.9%) | Explore: 279738/279816 (100.0%)
T=6107.31 | W=100.4um | Current HPWL=1843154.22 um | Best HPWL=431210.20 um | Accept Rate=99.3% | Improvements: 152/700 (21.7%) | Refine: 656258/656813 (99.9%) | Explore: 281804/281887 (100.0%)
T=5523.34 | W=100.4um | Current HPWL=1858508.63 um | Best HPWL=431210.20 um | Accept Rate=99.0% | Improvements: 156/700 (22.3%) | Refine: 661055/661664 (99.9%) | Explore: 283946/284036 (100.0%)
T=4995.21 | W=100.4um | Current HPWL=1829696.19 um | Best HPWL=431210.20 um | Accept Rate=98.7% | Improvements: 170/700 (24.3%) | Refine: 665949/666629 (99.9%) | Explore: 285970/286071 (100.0%)
T=4517.58 | W=100.4um | Current HPWL=1859051.55 um | Best HPWL=431210.20 um | Accept Rate=97.9% | Improvements: 131/700 (18.7%) | Refine: 670786/671546 (99.9%) | Explore: 288038/288154 (100.0%)
T=4085.62 | W=100.4um | Current HPWL=1855793.24 um | Best HPWL=431210.20 um | Accept Rate=98.9% | Improvements: 148/700 (21.1%) | Refine: 675580/676419 (99.9%) | Explore: 290148/290281 (100.0%)
T=3694.96 | W=100.4um | Current HPWL=1864164.13 um | Best HPWL=431210.20 um | Accept Rate=98.9% | Improvements: 155/700 (22.1%) | Refine: 680336/681267 (99.9%) | Explore: 292282/292433 (99.9%)
T=3341.65 | W=100.4um | Current HPWL=1875486.52 um | Best HPWL=431210.20 um | Accept Rate=97.6% | Improvements: 140/700 (20.0%) | Refine: 685111/686116 (99.9%) | Explore: 294423/294584 (99.9%)
T=3022.13 | W=100.4um | Current HPWL=1840241.97 um | Best HPWL=431210.20 um | Accept Rate=97.6% | Improvements: 141/700 (20.1%) | Refine: 689945/691030 (99.8%) | Explore: 296490/296670 (99.9%)
T=2733.16 | W=100.4um | Current HPWL=1818155.25 um | Best HPWL=431210.20 um | Accept Rate=97.1% | Improvements: 159/700 (22.7%) | Refine: 694696/695902 (99.8%) | Explore: 298605/298798 (99.9%)
T=2471.82 | W=100.4um | Current HPWL=1826801.80 um | Best HPWL=431210.20 um | Accept Rate=97.7% | Improvements: 154/700 (22.0%) | Refine: 699460/700805 (99.8%) | Explore: 300685/300895 (99.9%)
T=2235.47 | W=100.4um | Current HPWL=1818338.34 um | Best HPWL=431210.20 um | Accept Rate=97.9% | Improvements: 137/700 (19.6%) | Refine: 704146/705655 (99.8%) | Explore: 302817/303045 (99.9%)
T=2021.72 | W=100.4um | Current HPWL=1837148.66 um | Best HPWL=431210.20 um | Accept Rate=97.6% | Improvements: 165/700 (23.6%) | Refine: 708825/710491 (99.8%) | Explore: 304954/305209 (99.9%)
T=1828.41 | W=100.4um | Current HPWL=1808648.20 um | Best HPWL=431210.20 um | Accept Rate=96.6% | Improvements: 146/700 (20.9%) | Refine: 713592/715433 (99.7%) | Explore: 306990/307267 (99.9%)
T=1653.58 | W=100.4um | Current HPWL=1797915.42 um | Best HPWL=431210.20 um | Accept Rate=96.7% | Improvements: 154/700 (22.0%) | Refine: 718287/720318 (99.7%) | Explore: 309072/309382 (99.9%)
T=1495.47 | W=100.4um | Current HPWL=1799113.25 um | Best HPWL=431210.20 um | Accept Rate=96.9% | Improvements: 168/700 (24.0%) | Refine: 722985/725216 (99.7%) | Explore: 311147/311484 (99.9%)
T=1352.47 | W=100.4um | Current HPWL=1769609.14 um | Best HPWL=431210.20 um | Accept Rate=95.6% | Improvements: 159/700 (22.7%) | Refine: 727649/730143 (99.7%) | Explore: 313185/313557 (99.9%)
T=1223.15 | W=100.4um | Current HPWL=1775432.65 um | Best HPWL=431210.20 um | Accept Rate=94.3% | Improvements: 150/700 (21.4%) | Refine: 732296/735070 (99.6%) | Explore: 315217/315630 (99.9%)
T=1106.20 | W=100.4um | Current HPWL=1762460.43 um | Best HPWL=431210.20 um | Accept Rate=95.7% | Improvements: 143/700 (20.4%) | Refine: 736920/739990 (99.6%) | Explore: 317269/317710 (99.9%)
T=1000.43 | W=100.4um | Current HPWL=1759292.74 um | Best HPWL=431210.20 um | Accept Rate=93.0% | Improvements: 152/700 (21.7%) | Refine: 741469/744911 (99.5%) | Explore: 319301/319789 (99.8%)
T=904.77 | W=100.4um | Current HPWL=1732184.87 um | Best HPWL=431210.20 um | Accept Rate=94.3% | Improvements: 135/700 (19.3%) | Refine: 745998/749763 (99.5%) | Explore: 321397/321937 (99.8%)
T=818.26 | W=100.4um | Current HPWL=1699554.83 um | Best HPWL=431210.20 um | Accept Rate=93.1% | Improvements: 152/700 (21.7%) | Refine: 750563/754707 (99.5%) | Explore: 323404/323993 (99.8%)
T=740.02 | W=100.4um | Current HPWL=1657225.53 um | Best HPWL=431210.20 um | Accept Rate=93.9% | Improvements: 135/700 (19.3%) | Refine: 755105/759668 (99.4%) | Explore: 325383/326032 (99.8%)
T=669.26 | W=100.4um | Current HPWL=1648263.75 um | Best HPWL=431210.20 um | Accept Rate=90.3% | Improvements: 142/700 (20.3%) | Refine: 759514/764551 (99.3%) | Explore: 327430/328149 (99.8%)
T=605.26 | W=100.4um | Current HPWL=1647110.76 um | Best HPWL=431210.20 um | Accept Rate=92.1% | Improvements: 124/700 (17.7%) | Refine: 763929/769468 (99.3%) | Explore: 329431/330232 (99.8%)
T=547.39 | W=100.4um | Current HPWL=1637268.78 um | Best HPWL=431210.20 um | Accept Rate=92.1% | Improvements: 150/700 (21.4%) | Refine: 768202/774296 (99.2%) | Explore: 331521/332404 (99.7%)
T=495.05 | W=100.4um | Current HPWL=1604881.23 um | Best HPWL=431210.20 um | Accept Rate=89.3% | Improvements: 115/700 (16.4%) | Refine: 772536/779222 (99.1%) | Explore: 333506/334478 (99.7%)
T=447.71 | W=100.4um | Current HPWL=1596863.19 um | Best HPWL=431210.20 um | Accept Rate=88.3% | Improvements: 117/700 (16.7%) | Refine: 776740/784102 (99.1%) | Explore: 335502/336598 (99.7%)
T=404.90 | W=100.4um | Current HPWL=1572026.67 um | Best HPWL=431210.20 um | Accept Rate=85.1% | Improvements: 120/700 (17.1%) | Refine: 780923/788990 (99.0%) | Explore: 337498/338710 (99.6%)
T=366.19 | W=100.4um | Current HPWL=1542840.88 um | Best HPWL=431210.20 um | Accept Rate=87.9% | Improvements: 115/700 (16.4%) | Refine: 785100/793885 (98.9%) | Explore: 339472/340815 (99.6%)
T=331.17 | W=100.4um | Current HPWL=1528469.92 um | Best HPWL=431210.20 um | Accept Rate=85.7% | Improvements: 128/700 (18.3%) | Refine: 789299/798841 (98.8%) | Explore: 341407/342859 (99.6%)
T=299.51 | W=100.4um | Current HPWL=1483938.05 um | Best HPWL=431210.20 um | Accept Rate=85.4% | Improvements: 118/700 (16.9%) | Refine: 793384/803741 (98.7%) | Explore: 343382/344959 (99.5%)
T=270.87 | W=100.4um | Current HPWL=1457897.61 um | Best HPWL=431210.20 um | Accept Rate=84.9% | Improvements: 126/700 (18.0%) | Refine: 797375/808586 (98.6%) | Explore: 345371/347114 (99.5%)
T=244.97 | W=100.4um | Current HPWL=1419419.65 um | Best HPWL=431210.20 um | Accept Rate=85.0% | Improvements: 139/700 (19.9%) | Refine: 801386/813501 (98.5%) | Explore: 347276/349199 (99.4%)
T=221.55 | W=100.4um | Current HPWL=1385336.71 um | Best HPWL=431210.20 um | Accept Rate=82.1% | Improvements: 101/700 (14.4%) | Refine: 805425/818436 (98.4%) | Explore: 349153/351264 (99.4%)
T=200.36 | W=100.4um | Current HPWL=1345661.94 um | Best HPWL=431210.20 um | Accept Rate=80.7% | Improvements: 95/700 (13.6%) | Refine: 809317/823354 (98.3%) | Explore: 351030/353346 (99.3%)
T=181.20 | W=100.4um | Current HPWL=1314407.19 um | Best HPWL=431210.20 um | Accept Rate=83.6% | Improvements: 107/700 (15.3%) | Refine: 813203/828294 (98.2%) | Explore: 352887/355406 (99.3%)
T=163.88 | W=100.4um | Current HPWL=1283893.93 um | Best HPWL=431210.20 um | Accept Rate=80.6% | Improvements: 97/700 (13.9%) | Refine: 817005/833195 (98.1%) | Explore: 354741/357505 (99.2%)
T=148.21 | W=100.4um | Current HPWL=1262483.00 um | Best HPWL=431210.20 um | Accept Rate=81.1% | Improvements: 80/700 (11.4%) | Refine: 820841/838107 (97.9%) | Explore: 356591/359593 (99.2%)
T=134.04 | W=100.4um | Current HPWL=1241098.33 um | Best HPWL=431210.20 um | Accept Rate=79.7% | Improvements: 87/700 (12.4%) | Refine: 824738/843109 (97.8%) | Explore: 358323/361591 (99.1%)
T=121.22 | W=100.4um | Current HPWL=1217357.26 um | Best HPWL=431210.20 um | Accept Rate=78.4% | Improvements: 102/700 (14.6%) | Refine: 828463/847966 (97.7%) | Explore: 360159/363734 (99.0%)
T=109.63 | W=100.4um | Current HPWL=1190237.32 um | Best HPWL=431210.20 um | Accept Rate=78.3% | Improvements: 98/700 (14.0%) | Refine: 832270/852931 (97.6%) | Explore: 361868/365769 (98.9%)
T=99.15 | W=100.4um | Current HPWL=1163633.00 um | Best HPWL=431210.20 um | Accept Rate=78.1% | Improvements: 102/700 (14.6%) | Refine: 836015/857819 (97.5%) | Explore: 363626/367881 (98.8%)
T=89.67 | W=100.4um | Current HPWL=1137157.54 um | Best HPWL=431210.20 um | Accept Rate=78.6% | Improvements: 87/700 (12.4%) | Refine: 839672/862657 (97.3%) | Explore: 365373/370043 (98.7%)
T=81.09 | W=100.4um | Current HPWL=1109591.35 um | Best HPWL=431210.20 um | Accept Rate=76.7% | Improvements: 94/700 (13.4%) | Refine: 843402/867615 (97.2%) | Explore: 367027/372085 (98.6%)
T=73.34 | W=100.4um | Current HPWL=1082963.46 um | Best HPWL=431210.20 um | Accept Rate=78.1% | Improvements: 79/700 (11.3%) | Refine: 847063/872498 (97.1%) | Explore: 368706/374202 (98.5%)
T=66.33 | W=100.4um | Current HPWL=1053836.70 um | Best HPWL=431210.20 um | Accept Rate=75.4% | Improvements: 80/700 (11.4%) | Refine: 850679/877436 (97.0%) | Explore: 370282/376264 (98.4%)
T=59.98 | W=100.4um | Current HPWL=1029607.66 um | Best HPWL=431210.20 um | Accept Rate=73.1% | Improvements: 90/700 (12.9%) | Refine: 854297/882310 (96.8%) | Explore: 371907/378390 (98.3%)
T=54.25 | W=100.4um | Current HPWL=1008776.73 um | Best HPWL=431210.20 um | Accept Rate=71.7% | Improvements: 79/700 (11.3%) | Refine: 857934/887295 (96.7%) | Explore: 373418/380405 (98.2%)
T=49.06 | W=100.4um | Current HPWL=984271.49 um | Best HPWL=431210.20 um | Accept Rate=71.6% | Improvements: 75/700 (10.7%) | Refine: 861544/892250 (96.6%) | Explore: 374901/382450 (98.0%)
T=44.37 | W=100.4um | Current HPWL=957158.05 um | Best HPWL=431210.20 um | Accept Rate=70.1% | Improvements: 75/700 (10.7%) | Refine: 865109/897090 (96.4%) | Explore: 376420/384610 (97.9%)
T=40.13 | W=100.4um | Current HPWL=930480.85 um | Best HPWL=431210.20 um | Accept Rate=74.7% | Improvements: 80/700 (11.4%) | Refine: 868779/902033 (96.3%) | Explore: 377844/386667 (97.7%)
T=36.29 | W=100.4um | Current HPWL=904808.51 um | Best HPWL=431210.20 um | Accept Rate=70.0% | Improvements: 81/700 (11.6%) | Refine: 872440/906967 (96.2%) | Explore: 379203/388733 (97.5%)
T=32.82 | W=100.4um | Current HPWL=881618.85 um | Best HPWL=431210.20 um | Accept Rate=69.1% | Improvements: 78/700 (11.1%) | Refine: 875960/911831 (96.1%) | Explore: 380625/390869 (97.4%)
T=29.68 | W=100.4um | Current HPWL=860999.43 um | Best HPWL=431210.20 um | Accept Rate=70.9% | Improvements: 70/700 (10.0%) | Refine: 879564/916729 (95.9%) | Explore: 381949/392971 (97.2%)
T=26.84 | W=100.4um | Current HPWL=839460.34 um | Best HPWL=431210.20 um | Accept Rate=68.0% | Improvements: 78/700 (11.1%) | Refine: 883143/921650 (95.8%) | Explore: 383222/395050 (97.0%)
T=24.28 | W=100.4um | Current HPWL=818368.19 um | Best HPWL=431210.20 um | Accept Rate=69.6% | Improvements: 81/700 (11.6%) | Refine: 886696/926534 (95.7%) | Explore: 384504/397166 (96.8%)
T=21.96 | W=100.4um | Current HPWL=799929.65 um | Best HPWL=431210.20 um | Accept Rate=65.9% | Improvements: 65/700 (9.3%) | Refine: 890164/931435 (95.6%) | Explore: 385694/399265 (96.6%)
T=19.86 | W=100.4um | Current HPWL=781097.11 um | Best HPWL=431210.20 um | Accept Rate=68.4% | Improvements: 65/700 (9.3%) | Refine: 893679/936290 (95.4%) | Explore: 386927/401410 (96.4%)
T=17.96 | W=100.4um | Current HPWL=759264.59 um | Best HPWL=431210.20 um | Accept Rate=65.4% | Improvements: 76/700 (10.9%) | Refine: 897229/941229 (95.3%) | Explore: 388076/403471 (96.2%)
T=16.24 | W=100.4um | Current HPWL=741989.12 um | Best HPWL=431210.20 um | Accept Rate=66.4% | Improvements: 48/700 (6.9%) | Refine: 900776/946195 (95.2%) | Explore: 389170/405505 (96.0%)
T=14.69 | W=100.4um | Current HPWL=721825.44 um | Best HPWL=431210.20 um | Accept Rate=65.7% | Improvements: 73/700 (10.4%) | Refine: 904254/951056 (95.1%) | Explore: 390285/407644 (95.7%)
T=13.28 | W=100.4um | Current HPWL=704305.90 um | Best HPWL=431210.20 um | Accept Rate=63.3% | Improvements: 57/700 (8.1%) | Refine: 907727/955965 (95.0%) | Explore: 391335/409735 (95.5%)
T=12.01 | W=100.4um | Current HPWL=688166.33 um | Best HPWL=431210.20 um | Accept Rate=66.3% | Improvements: 53/700 (7.6%) | Refine: 911248/960833 (94.8%) | Explore: 392384/411867 (95.3%)
T=10.86 | W=100.4um | Current HPWL=670340.93 um | Best HPWL=431210.20 um | Accept Rate=65.4% | Improvements: 47/700 (6.7%) | Refine: 914832/965728 (94.7%) | Explore: 393430/413972 (95.0%)
T=9.83 | W=100.4um | Current HPWL=656135.05 um | Best HPWL=431210.20 um | Accept Rate=62.0% | Improvements: 64/700 (9.1%) | Refine: 918303/970529 (94.6%) | Explore: 394453/416171 (94.8%)
T=8.89 | W=100.4um | Current HPWL=642031.65 um | Best HPWL=431210.20 um | Accept Rate=62.4% | Improvements: 61/700 (8.7%) | Refine: 921845/975484 (94.5%) | Explore: 395377/418216 (94.5%)
T=8.04 | W=100.4um | Current HPWL=627197.47 um | Best HPWL=431210.20 um | Accept Rate=64.1% | Improvements: 56/700 (8.0%) | Refine: 925448/980415 (94.4%) | Explore: 396296/420285 (94.3%)
T=7.27 | W=100.4um | Current HPWL=613620.39 um | Best HPWL=431210.20 um | Accept Rate=60.6% | Improvements: 52/700 (7.4%) | Refine: 928999/985349 (94.3%) | Explore: 397169/422351 (94.0%)
T=6.57 | W=100.4um | Current HPWL=601731.80 um | Best HPWL=431210.20 um | Accept Rate=62.7% | Improvements: 43/700 (6.1%) | Refine: 932532/990249 (94.2%) | Explore: 397996/424451 (93.8%)
T=5.94 | W=100.4um | Current HPWL=590213.19 um | Best HPWL=431210.20 um | Accept Rate=62.1% | Improvements: 50/700 (7.1%) | Refine: 936054/995140 (94.1%) | Explore: 398833/426560 (93.5%)
T=5.38 | W=100.4um | Current HPWL=577181.01 um | Best HPWL=431210.20 um | Accept Rate=61.3% | Improvements: 37/700 (5.3%) | Refine: 939569/1000006 (94.0%) | Explore: 399666/428694 (93.2%)
T=4.86 | W=100.4um | Current HPWL=565697.05 um | Best HPWL=431210.20 um | Accept Rate=59.3% | Improvements: 52/700 (7.4%) | Refine: 943023/1004873 (93.8%) | Explore: 400478/430827 (93.0%)
T=4.40 | W=100.4um | Current HPWL=554151.87 um | Best HPWL=431210.20 um | Accept Rate=58.3% | Improvements: 48/700 (6.9%) | Refine: 946499/1009719 (93.7%) | Explore: 401259/432981 (92.7%)
T=3.98 | W=100.4um | Current HPWL=544877.15 um | Best HPWL=431210.20 um | Accept Rate=56.4% | Improvements: 40/700 (5.7%) | Refine: 950044/1014629 (93.6%) | Explore: 401989/435071 (92.4%)
T=3.60 | W=100.4um | Current HPWL=534682.67 um | Best HPWL=431210.20 um | Accept Rate=59.7% | Improvements: 43/700 (6.1%) | Refine: 953572/1019557 (93.5%) | Explore: 402710/437143 (92.1%)
T=3.25 | W=100.4um | Current HPWL=526004.65 um | Best HPWL=431210.20 um | Accept Rate=60.6% | Improvements: 36/700 (5.1%) | Refine: 957117/1024516 (93.4%) | Explore: 403376/439184 (91.8%)
T=2.94 | W=100.4um | Current HPWL=517739.28 um | Best HPWL=431210.20 um | Accept Rate=60.1% | Improvements: 40/700 (5.7%) | Refine: 960528/1029338 (93.3%) | Explore: 404096/441362 (91.6%)
T=2.66 | W=100.4um | Current HPWL=508784.81 um | Best HPWL=431210.20 um | Accept Rate=64.6% | Improvements: 37/700 (5.3%) | Refine: 963972/1034155 (93.2%) | Explore: 404800/443545 (91.3%)
T=2.41 | W=100.4um | Current HPWL=499316.35 um | Best HPWL=431210.20 um | Accept Rate=57.7% | Improvements: 39/700 (5.6%) | Refine: 967486/1039070 (93.1%) | Explore: 405461/445630 (91.0%)
T=2.18 | W=100.4um | Current HPWL=490196.53 um | Best HPWL=431210.20 um | Accept Rate=56.9% | Improvements: 35/700 (5.0%) | Refine: 971032/1043993 (93.0%) | Explore: 406129/447707 (90.7%)
T=1.97 | W=100.4um | Current HPWL=482098.95 um | Best HPWL=431210.20 um | Accept Rate=57.1% | Improvements: 35/700 (5.0%) | Refine: 974559/1048899 (92.9%) | Explore: 406766/449801 (90.4%)
T=1.78 | W=100.4um | Current HPWL=475478.97 um | Best HPWL=431210.20 um | Accept Rate=57.7% | Improvements: 29/700 (4.1%) | Refine: 978008/1053762 (92.8%) | Explore: 407400/451938 (90.1%)
T=1.61 | W=100.4um | Current HPWL=469886.80 um | Best HPWL=431210.20 um | Accept Rate=61.1% | Improvements: 22/700 (3.1%) | Refine: 981561/1058680 (92.7%) | Explore: 408015/454020 (89.9%)
T=1.46 | W=100.4um | Current HPWL=463658.94 um | Best HPWL=431210.20 um | Accept Rate=60.4% | Improvements: 25/700 (3.6%) | Refine: 985104/1063624 (92.6%) | Explore: 408587/456076 (89.6%)
T=1.32 | W=100.4um | Current HPWL=456791.96 um | Best HPWL=431210.20 um | Accept Rate=55.1% | Improvements: 31/700 (4.4%) | Refine: 988601/1068566 (92.5%) | Explore: 409186/458134 (89.3%)
T=1.19 | W=100.4um | Current HPWL=450879.44 um | Best HPWL=431210.20 um | Accept Rate=58.3% | Improvements: 42/700 (6.0%) | Refine: 992108/1073398 (92.4%) | Explore: 409820/460302 (89.0%)
T=1.08 | W=100.4um | Current HPWL=445045.12 um | Best HPWL=431210.20 um | Accept Rate=56.6% | Improvements: 22/700 (3.1%) | Refine: 995618/1078339 (92.3%) | Explore: 410360/462361 (88.8%)
T=0.97 | W=100.4um | Current HPWL=440253.12 um | Best HPWL=431210.20 um | Accept Rate=58.0% | Improvements: 20/700 (2.9%) | Refine: 999193/1083284 (92.2%) | Explore: 410881/464416 (88.5%)
T=0.88 | W=100.4um | Current HPWL=434549.08 um | Best HPWL=431210.20 um | Accept Rate=59.1% | Improvements: 32/700 (4.6%) | Refine: 1002678/1088170 (92.1%) | Explore: 411435/466530 (88.2%)
  → Found improvement! New best HPWL: 430116.08 um (improvement: -13.80 um)
  → Found improvement! New best HPWL: 430103.66 um (improvement: -12.42 um)
  → Found improvement! New best HPWL: 430068.50 um (improvement: -35.16 um)
  → Found improvement! New best HPWL: 430048.16 um (improvement: -20.34 um)
  → Found improvement! New best HPWL: 430045.02 um (improvement: -3.14 um)
  → Found improvement! New best HPWL: 430043.98 um (improvement: -1.04 um)
  → Found improvement! New best HPWL: 430019.14 um (improvement: -24.84 um)
  → Found improvement! New best HPWL: 430013.70 um (improvement: -5.44 um)
  → Found improvement! New best HPWL: 430011.60 um (improvement: -2.10 um)
  → Found improvement! New best HPWL: 430005.32 um (improvement: -6.28 um)
  → Found improvement! New best HPWL: 430001.96 um (improvement: -3.36 um)
  → Found improvement! New best HPWL: 429986.04 um (improvement: -15.92 um)
  → Found improvement! New best HPWL: 429972.44 um (improvement: -13.60 um)
  → Found improvement! New best HPWL: 429935.26 um (improvement: -37.18 um)
  → Found improvement! New best HPWL: 429899.76 um (improvement: -35.50 um)
  → Found improvement! New best HPWL: 429886.80 um (improvement: -12.96 um)
  → Found improvement! New best HPWL: 429861.50 um (improvement: -25.30 um)
  → Found improvement! New best HPWL: 429839.74 um (improvement: -21.76 um)
  → Found improvement! New best HPWL: 429780.82 um (improvement: -58.92 um)
  → Found improvement! New best HPWL: 429780.28 um (improvement: -0.54 um)
  → Found improvement! New best HPWL: 429778.16 um (improvement: -2.12 um)
  → Found improvement! New best HPWL: 429772.92 um (improvement: -5.24 um)
  → Found improvement! New best HPWL: 429770.04 um (improvement: -2.88 um)
  → Found improvement! New best HPWL: 429665.16 um (improvement: -104.88 um)
T=0.80 | W=100.4um | Current HPWL=429665.16 um | Best HPWL=429665.16 um | Accept Rate=56.6% | Improvements: 26/700 (3.7%) | Refine: 1006090/1093067 (92.0%) | Explore: 412001/468633 (87.9%)
  → Found improvement! New best HPWL: 425024.86 um (improvement: -34.64 um)
  → Found improvement! New best HPWL: 425015.72 um (improvement: -9.14 um)
  → Found improvement! New best HPWL: 424939.32 um (improvement: -76.40 um)
  → Found improvement! New best HPWL: 424928.08 um (improvement: -11.24 um)
  → Found improvement! New best HPWL: 424927.02 um (improvement: -1.06 um)
  → Found improvement! New best HPWL: 424915.30 um (improvement: -11.72 um)
  → Found improvement! New best HPWL: 424886.42 um (improvement: -28.88 um)
  → Found improvement! New best HPWL: 424854.64 um (improvement: -31.78 um)
  → Found improvement! New best HPWL: 424830.84 um (improvement: -23.80 um)
  → Found improvement! New best HPWL: 424826.86 um (improvement: -3.98 um)
  → Found improvement! New best HPWL: 424732.50 um (improvement: -94.36 um)
  → Found improvement! New best HPWL: 424730.20 um (improvement: -2.30 um)
  → Found improvement! New best HPWL: 424723.26 um (improvement: -6.94 um)
  → Found improvement! New best HPWL: 424700.66 um (improvement: -22.60 um)
  → Found improvement! New best HPWL: 424696.28 um (improvement: -4.38 um)
  → Found improvement! New best HPWL: 424653.82 um (improvement: -42.46 um)
  → Found improvement! New best HPWL: 424637.82 um (improvement: -16.00 um)
  → Found improvement! New best HPWL: 424616.06 um (improvement: -21.76 um)
T=0.72 | W=100.4um | Current HPWL=424616.06 um | Best HPWL=424616.06 um | Accept Rate=56.0% | Improvements: 19/700 (2.7%) | Refine: 1009573/1097955 (92.0%) | Explore: 412568/470745 (87.6%)
  → Found improvement! New best HPWL: 420099.44 um (improvement: -32.20 um)
  → Found improvement! New best HPWL: 420071.82 um (improvement: -27.62 um)
  → Found improvement! New best HPWL: 420032.90 um (improvement: -38.92 um)
  → Found improvement! New best HPWL: 420032.90 um (improvement: 0.00 um)
  → Found improvement! New best HPWL: 419993.90 um (improvement: -39.00 um)
  → Found improvement! New best HPWL: 419982.18 um (improvement: -11.72 um)
  → Found improvement! New best HPWL: 419982.18 um (improvement: 0.00 um)
